                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.5286,                 1.0566,                 1.2954,                0.13576,                0.23863,                0.07288,                0.01736,                 2.5498,                 3.9253,                  2.472,               0.001043,               0.001043,               0.001043
                     18,                 1.4861,                0.99274,                 1.2488,                0.10519,                0.17864,                0.05256,                 0.0125,                 2.5087,                 4.0684,                 2.4164,              0.0010344,              0.0010344,              0.0010344
                     19,                 1.5042,                0.96123,                 1.2548,                0.07896,                0.11093,                0.04254,                0.01143,                 2.5845,                 4.0526,                 2.4416,              0.0010254,              0.0010254,              0.0010254
                     20,                  1.543,                 1.0328,                 1.2823,                0.08875,                0.13149,                 0.0465,                0.01225,                 2.5547,                 3.8746,                 2.4086,              0.0010159,              0.0010159,              0.0010159
                     21,                 1.4782,                0.95017,                 1.2518,                0.03249,                 0.4193,                 0.0352,                0.00901,                 2.7102,                  4.246,                 2.6191,               0.001006,               0.001006,               0.001006
                     22,                 1.4943,                0.94214,                 1.2471,                0.05249,                0.32645,                0.05576,                0.01578,                   2.43,                 4.2076,                 2.3684,              0.0009956,              0.0009956,              0.0009956
                     23,                 1.4739,                 1.0223,                 1.2939,                0.04292,                0.45234,                0.07152,                0.01994,                 2.4273,                 4.1199,                 2.4563,             0.00098479,             0.00098479,             0.00098479
                     24,                 1.5136,                0.96432,                 1.2808,                0.03468,                0.56627,                0.05287,                0.01509,                 2.4137,                 4.1088,                 2.3365,             0.00097357,             0.00097357,             0.00097357
                     25,                 1.4391,                0.88504,                 1.2345,                0.09309,                0.21914,                0.06381,                0.01672,                  2.391,                 4.0886,                  2.319,             0.00096195,             0.00096195,             0.00096195
                     26,                  1.446,                 0.8538,                 1.2293,                0.07356,                0.24003,                0.06019,                0.01852,                 2.2627,                 4.0669,                 2.2234,             0.00094992,             0.00094992,             0.00094992
                     27,                 1.4244,                0.87527,                  1.228,                0.07199,                0.21882,                0.06108,                 0.0178,                 2.3474,                 4.0084,                 2.3024,             0.00093752,             0.00093752,             0.00093752
                     28,                 1.3976,                0.87219,                 1.2147,                0.09375,                0.20403,                0.07317,                0.02094,                 2.4019,                 3.9956,                 2.3419,             0.00092474,             0.00092474,             0.00092474
                     29,                 1.4247,                0.87356,                 1.2419,                0.09418,                0.25055,                0.06609,                0.01941,                 2.3261,                 3.8192,                 2.2292,              0.0009116,              0.0009116,              0.0009116
                     30,                 1.3978,                0.86328,                 1.2443,                0.07228,                0.20636,                0.04855,                0.01452,                 2.4453,                 4.1585,                 2.3887,             0.00089812,             0.00089812,             0.00089812
                     31,                 1.3603,                0.80278,                 1.1933,                0.05485,                0.58012,                0.06944,                0.02014,                 2.5119,                 4.0694,                 2.4765,              0.0008843,              0.0008843,              0.0008843
                     32,                 1.4234,                0.85196,                 1.1851,                0.04727,                0.52008,                0.05692,                0.01734,                  2.476,                 4.3929,                  2.462,             0.00087017,             0.00087017,             0.00087017
                     33,                 1.3973,                0.83402,                 1.1879,                0.07758,                0.20677,                0.05794,                 0.0165,                 2.2565,                  4.178,                 2.1965,             0.00085573,             0.00085573,             0.00085573
                     34,                 1.3748,                0.78877,                 1.2016,                0.09039,                0.20752,                0.06023,                0.01959,                 2.2071,                 3.9395,                 2.0935,               0.000841,               0.000841,               0.000841
                     35,                 1.4073,                0.81239,                 1.2058,                0.06527,                0.19258,                0.04564,                0.01384,                 2.3046,                 4.4963,                 2.2277,             0.00082599,             0.00082599,             0.00082599
                     36,                 1.4029,                0.81899,                   1.21,                0.05229,                0.39329,                0.05817,                0.01597,                  2.608,                 4.4701,                 2.5516,             0.00081072,             0.00081072,             0.00081072
                     37,                 1.3501,                0.75185,                 1.1743,                0.07054,                0.15936,                0.05621,                0.01553,                 2.6076,                 4.5779,                 2.6134,             0.00079521,             0.00079521,             0.00079521
                     38,                 1.3212,                 0.7533,                 1.1685,                 0.0798,                0.20298,                0.05012,                0.01295,                 2.5104,                 4.7783,                 2.4708,             0.00077946,             0.00077946,             0.00077946
                     39,                 1.3058,                0.75332,                 1.1566,                0.07947,                0.28385,                0.06919,                0.01978,                 2.4366,                 4.5018,                 2.3359,              0.0007635,              0.0007635,              0.0007635
                     40,                 1.3151,                0.72658,                 1.1564,                 0.0601,                0.50324,                0.06905,                0.02133,                 2.3433,                 4.4946,                 2.2239,             0.00074734,             0.00074734,             0.00074734
                     41,                 1.3015,                0.72934,                 1.1677,                0.06958,                0.52183,                0.07688,                0.02237,                 2.4521,                 4.8082,                 2.3788,               0.000731,               0.000731,               0.000731
                     42,                 1.3307,                0.73808,                 1.1587,                0.08205,                0.44761,                0.08663,                 0.0254,                  2.426,                 4.5758,                 2.3636,             0.00071448,             0.00071448,             0.00071448
                     43,                 1.3317,                0.74198,                 1.1598,                0.05618,                0.51502,                 0.0702,                0.02315,                 2.2362,                 4.6386,                 2.1471,             0.00069782,             0.00069782,             0.00069782
                     44,                 1.3031,                 0.7068,                 1.1664,                0.10628,                0.27098,                0.09045,                  0.028,                 2.2714,                 4.3719,                 2.1843,             0.00068102,             0.00068102,             0.00068102
                     45,                  1.303,                0.72648,                 1.1508,                0.07619,                0.40239,                0.07634,                 0.0206,                  2.564,                 4.7111,                 2.5267,              0.0006641,              0.0006641,              0.0006641
                     46,                 1.2911,                0.71475,                 1.1485,                0.08285,                0.39121,                0.07747,                0.02172,                 2.6551,                 4.7162,                 2.6336,             0.00064709,             0.00064709,             0.00064709
                     47,                 1.3021,                0.69255,                 1.1829,                0.07844,                0.36846,                  0.071,                0.01979,                  2.635,                 4.7222,                 2.5723,             0.00062998,             0.00062998,             0.00062998
                     48,                 1.2909,                0.70018,                 1.1403,                0.07814,                0.38962,                0.06767,                0.01912,                 2.4985,                 4.8227,                 2.4347,             0.00061281,             0.00061281,             0.00061281
                     49,                 1.2558,                 0.6965,                 1.1419,                0.09177,                0.41148,                0.08454,                0.02295,                 2.3953,                 4.8213,                 2.3649,             0.00059559,             0.00059559,             0.00059559
                     50,                 1.2755,                0.67686,                 1.1256,                0.09117,                0.43276,                 0.0902,                0.02716,                 2.3319,                 4.7469,                 2.2726,             0.00057833,             0.00057833,             0.00057833
                     51,                 1.2708,                0.68622,                 1.1353,                 0.0935,                 0.4332,                0.09174,                0.02971,                 2.2314,                 4.6043,                 2.1468,             0.00056106,             0.00056106,             0.00056106
                     52,                 1.2262,                 0.6499,                 1.1211,                0.07881,                 0.4066,                0.07992,                0.02357,                 2.3416,                 4.6849,                 2.2325,             0.00054378,             0.00054378,             0.00054378
                     53,                 1.2642,                0.66131,                 1.1124,                 0.0823,                0.44492,                0.08439,                0.02524,                 2.2987,                 4.6422,                 2.2195,             0.00052652,             0.00052652,             0.00052652
                     54,                  1.247,                0.65832,                 1.1121,                0.08166,                0.42291,                0.07849,                0.02312,                 2.4204,                 4.7316,                 2.3669,              0.0005093,              0.0005093,              0.0005093
                     55,                 1.2397,                0.64987,                 1.1272,                0.06513,                 0.4219,                0.06408,                0.01796,                 2.5119,                 4.9927,                 2.4878,             0.00049213,             0.00049213,             0.00049213
                     56,                 1.2562,                0.67054,                 1.1097,                 0.0662,                0.37863,                0.05845,                0.01549,                  2.611,                 5.0621,                  2.623,             0.00047502,             0.00047502,             0.00047502
                     57,                  1.251,                0.68126,                 1.1189,                0.06691,                0.39404,                0.06142,                0.01677,                 2.5535,                 5.1611,                 2.5559,             0.00045801,             0.00045801,             0.00045801
                     58,                 1.2532,                0.66746,                 1.1333,                 0.0685,                0.36926,                0.05856,                0.01626,                 2.5813,                 5.0977,                 2.6189,             0.00044109,             0.00044109,             0.00044109
                     59,                 1.1884,                0.63235,                 1.1168,                0.07285,                0.35295,                0.06242,                0.01738,                 2.6019,                 5.0618,                  2.599,             0.00042429,             0.00042429,             0.00042429
                     60,                 1.1829,                0.62927,                 1.0973,                0.08017,                0.41725,                0.06959,                0.02134,                 2.3872,                 4.9153,                 2.3626,             0.00040763,             0.00040763,             0.00040763
                     61,                 1.1995,                0.66744,                 1.1248,                0.09893,                0.41048,                0.08623,                0.02642,                 2.4138,                 4.9393,                 2.4322,             0.00039111,             0.00039111,             0.00039111
                     62,                 1.2413,                 0.6549,                 1.1085,                0.09438,                0.44403,                0.08762,                0.02885,                 2.3362,                  4.803,                 2.3197,             0.00037477,             0.00037477,             0.00037477
                     63,                  1.221,                0.64647,                 1.1159,                0.07588,                0.39736,                0.07076,                0.01962,                 2.5877,                 4.9919,                 2.6361,             0.00035861,             0.00035861,             0.00035861
                     64,                 1.1588,                  0.636,                 1.0827,                0.07789,                0.43287,                0.07726,                0.02188,                  2.429,                 5.0577,                 2.4647,             0.00034265,             0.00034265,             0.00034265
                     65,                 1.1758,                0.62283,                 1.0893,                0.08857,                0.45132,                0.08253,                0.02539,                 2.2758,                 4.8943,                 2.2592,              0.0003269,              0.0003269,              0.0003269
                     66,                 1.2212,                0.64172,                 1.1133,                0.08201,                0.44372,                0.08445,                 0.0251,                 2.3335,                 4.9704,                 2.3246,             0.00031139,             0.00031139,             0.00031139
                     67,                 1.1644,                0.61758,                 1.0965,                0.07328,                0.40993,                0.06674,                0.02131,                 2.3042,                  5.115,                 2.2886,             0.00029612,             0.00029612,             0.00029612
                     68,                 1.1304,                0.59185,                 1.0738,                  0.072,                0.45387,                0.06954,                0.02261,                 2.2666,                 5.0495,                 2.2495,             0.00028111,             0.00028111,             0.00028111
                     69,                 1.1431,                0.58821,                 1.0772,                0.07913,                0.39475,                 0.0713,                0.02138,                 2.3685,                 5.2819,                 2.3763,             0.00026638,             0.00026638,             0.00026638
                     70,                 1.2099,                0.61332,                 1.0939,                0.09101,                0.43347,                0.08443,                0.02913,                 2.1443,                 5.0999,                 2.1059,             0.00025194,             0.00025194,             0.00025194
                     71,                  1.136,                0.57736,                 1.0709,                0.10286,                0.38567,                0.08693,                0.02572,                 2.3249,                 5.2577,                  2.323,             0.00023781,             0.00023781,             0.00023781
                     72,                 1.1333,                0.59409,                 1.1102,                0.09993,                0.41482,                0.08866,                0.02801,                 2.2423,                 5.2659,                 2.2353,             0.00022399,             0.00022399,             0.00022399
                     73,                 1.1423,                0.57993,                 1.0607,                0.08512,                 0.4114,                0.07767,                0.02649,                 2.1412,                 5.2115,                 2.1322,             0.00021051,             0.00021051,             0.00021051
                     74,                  1.108,                0.56231,                 1.0749,                0.07775,                0.35488,                0.06895,                0.02074,                  2.392,                 5.2792,                 2.4448,             0.00019737,             0.00019737,             0.00019737
                     75,                 1.1387,                 0.5595,                 1.0817,                0.08153,                0.38754,                 0.0742,                0.02368,                 2.2942,                 5.2624,                 2.3248,             0.00018459,             0.00018459,             0.00018459
                     76,                 1.1152,                0.54806,                 1.0874,                0.09034,                0.37521,                0.07921,                0.02488,                 2.3028,                 5.2657,                 2.3272,             0.00017219,             0.00017219,             0.00017219
                     77,                 1.1173,                0.56139,                 1.0424,                0.08872,                0.36742,                 0.0754,                0.02499,                 2.2082,                 5.3247,                 2.2215,             0.00016016,             0.00016016,             0.00016016
                     78,                 1.1133,                0.58541,                 1.0686,                0.09059,                0.32958,                0.07351,                 0.0224,                 2.3719,                 5.3711,                 2.4148,             0.00014854,             0.00014854,             0.00014854
                     79,                 1.1474,                0.57573,                 1.0624,                0.08914,                0.38717,                0.07826,                0.02601,                 2.2238,                 5.2643,                 2.2314,             0.00013732,             0.00013732,             0.00013732
                     80,                 1.1052,                0.56127,                 1.0585,                0.08814,                 0.3637,                0.07608,                0.02412,                  2.291,                  5.333,                 2.3257,             0.00012651,             0.00012651,             0.00012651
                     81,                 1.1044,                 0.5591,                 1.0555,                0.08616,                0.37224,                0.07526,                0.02475,                 2.2363,                 5.3006,                 2.2527,             0.00011614,             0.00011614,             0.00011614
                     82,                 1.1088,                0.55213,                 1.0629,                 0.0861,                0.37007,                0.07493,                0.02434,                 2.2555,                 5.3172,                 2.2787,             0.00010621,             0.00010621,             0.00010621
                     83,                 1.0898,                0.55258,                 1.0523,                 0.0878,                0.35204,                0.07464,                0.02348,                 2.3188,                 5.3488,                 2.3583,             9.6721e-05,             9.6721e-05,             9.6721e-05
                     84,                 1.0861,                0.55746,                 1.0402,                0.08542,                0.37839,                0.07553,                0.02512,                   2.21,                 5.3019,                 2.2228,             8.7694e-05,             8.7694e-05,             8.7694e-05
                     85,                 1.0707,                0.55343,                 1.0566,                0.08638,                0.36546,                  0.076,                0.02368,                 2.3156,                 5.3496,                 2.3565,             7.9135e-05,             7.9135e-05,             7.9135e-05
                     86,                 1.0684,                0.54813,                 1.0387,                0.08972,                0.37706,                0.07886,                0.02503,                 2.2809,                 5.3231,                 2.3148,              7.105e-05,              7.105e-05,              7.105e-05
                     87,                 1.0594,                0.55331,                 1.0591,                0.09041,                0.39575,                0.08057,                0.02672,                 2.2164,                 5.3041,                 2.2376,              6.345e-05,              6.345e-05,              6.345e-05
                     88,                 1.0423,                0.56865,                 1.0494,                0.09122,                0.38835,                0.08117,                 0.0261,                 2.2447,                 5.3126,                 2.2749,              5.634e-05,              5.634e-05,              5.634e-05
                     89,                 1.0773,                0.55715,                 1.0535,                 0.0892,                0.38859,                0.08006,                0.02536,                 2.2798,                 5.3415,                 2.3242,             4.9729e-05,             4.9729e-05,             4.9729e-05
                     90,                 1.0263,                0.53605,                 1.0339,                0.08814,                0.39281,                0.08017,                 0.0257,                 2.2726,                 5.3299,                 2.3179,             4.3622e-05,             4.3622e-05,             4.3622e-05
                     91,                 1.0177,                 0.4964,                 1.0373,                0.08564,                0.37827,                0.07733,                0.02444,                 2.3102,                 5.3495,                 2.3661,             3.8026e-05,             3.8026e-05,             3.8026e-05
                     92,                  1.036,                0.51445,                 1.0525,                0.08324,                0.36888,                0.07494,                0.02373,                 2.3017,                 5.3539,                 2.3547,             3.2946e-05,             3.2946e-05,             3.2946e-05
                     93,                 1.0468,                0.49753,                  1.053,                0.08215,                0.36711,                0.07385,                0.02333,                 2.2986,                 5.3443,                 2.3493,             2.8388e-05,             2.8388e-05,             2.8388e-05
                     94,                0.99732,                0.48566,                 1.0207,                0.08091,                0.36531,                0.07283,                0.02304,                 2.2934,                 5.3534,                   2.34,             2.4354e-05,             2.4354e-05,             2.4354e-05
                     95,                 1.0139,                0.49335,                 1.0183,                0.08007,                0.36101,                0.07149,                0.02256,                 2.3136,                 5.3895,                 2.3641,             2.0851e-05,             2.0851e-05,             2.0851e-05
                     96,                0.99532,                 0.4866,                 1.0264,                0.08026,                 0.3605,                 0.0714,                0.02276,                    2.3,                 5.3804,                 2.3463,             1.7881e-05,             1.7881e-05,             1.7881e-05
                     97,                0.98841,                0.48156,                 1.0321,                0.08142,                0.36671,                0.07223,                0.02359,                 2.2595,                 5.3692,                 2.2952,             1.5446e-05,             1.5446e-05,             1.5446e-05
                     98,                 1.0024,                0.47711,                 1.0402,                0.08072,                0.36421,                 0.0716,                0.02362,                 2.2478,                 5.3736,                 2.2822,             1.3551e-05,             1.3551e-05,             1.3551e-05
                     99,                 0.9783,                0.55274,                 1.0157,                0.07967,                0.35828,                0.07044,                0.02301,                  2.273,                 5.3916,                 2.3144,             1.2195e-05,             1.2195e-05,             1.2195e-05
                    100,                 1.0231,                0.48021,                  1.044,                0.08074,                0.35519,                 0.0708,                0.02292,                 2.2893,                 5.3998,                 2.3339,             1.1381e-05,             1.1381e-05,             1.1381e-05
