                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.5324,                   1.12,                 1.2619,                0.24124,                0.37106,                0.20726,                0.09447,                 1.7957,                 2.6829,                  1.464,               0.000996,               0.000996,               0.000996
                     14,                 1.5476,                 1.1242,                 1.2893,                0.32493,                 0.3137,                 0.2498,                0.12436,                 1.7024,                 2.3716,                  1.384,              0.0010727,              0.0010727,              0.0010727
                     15,                  1.502,                 1.0074,                 1.2536,                0.32674,                0.38141,                 0.2733,                0.11581,                 1.9655,                 2.5653,                 1.5703,              0.0011051,              0.0011051,              0.0011051
                     16,                 1.5473,                 1.0501,                 1.2835,                0.30603,                0.27003,                0.28108,                0.13724,                 1.7736,                 2.6577,                  1.467,              0.0011042,              0.0011042,              0.0011042
                     17,                 1.5426,                 1.0373,                 1.2959,                0.27941,                0.26787,                 0.2293,                0.10539,                 1.7943,                 2.7837,                 1.4888,              0.0011033,              0.0011033,              0.0011033
                     18,                 1.5111,                 1.0095,                 1.2702,                 0.3106,                0.33483,                 0.2605,                0.11648,                 1.7574,                 2.6688,                 1.4852,              0.0011023,              0.0011023,              0.0011023
                     19,                 1.4988,                0.96764,                 1.2558,                0.35633,                0.21359,                0.20089,                 0.0881,                 1.9039,                 3.0345,                 1.6037,              0.0011013,              0.0011013,              0.0011013
                     20,                  1.543,                0.99687,                 1.2857,                0.30915,                0.28414,                 0.2334,                0.10544,                 1.7309,                 2.5461,                 1.4656,              0.0011002,              0.0011002,              0.0011002
                     21,                 1.5376,                0.97943,                 1.2889,                0.33977,                0.33968,                0.29512,                0.13951,                 1.7341,                 2.5145,                 1.4342,               0.001099,               0.001099,               0.001099
                     22,                 1.5067,                0.94385,                 1.2561,                0.22671,                0.28004,                0.17735,                0.08383,                 1.7095,                 3.2556,                 1.4273,              0.0010978,              0.0010978,              0.0010978
                     23,                 1.5123,                 1.0228,                  1.321,                0.30316,                0.31027,                0.24332,                0.12085,                 1.7198,                 2.7665,                  1.478,              0.0010965,              0.0010965,              0.0010965
                     24,                 1.4909,                0.95521,                 1.2838,                0.42295,                0.31205,                0.30432,                0.15403,                 1.6381,                 2.5403,                  1.389,              0.0010951,              0.0010951,              0.0010951
                     25,                 1.4501,                0.88675,                 1.2466,                0.39208,                 0.3316,                0.31736,                0.15363,                 1.6763,                  2.476,                  1.431,              0.0010937,              0.0010937,              0.0010937
                     26,                 1.4714,                0.87647,                 1.2506,                0.33759,                0.37036,                0.26114,                0.12722,                 1.6384,                 2.7756,                 1.4021,              0.0010923,              0.0010923,              0.0010923
                     27,                 1.4737,                0.91941,                 1.2632,                0.31603,                0.45954,                 0.2902,                0.14626,                 1.6337,                 2.3908,                 1.3713,              0.0010907,              0.0010907,              0.0010907
                     28,                 1.4384,                0.92132,                  1.233,                0.34804,                0.33293,                0.26847,                 0.1351,                 1.6563,                 2.5494,                 1.3723,              0.0010892,              0.0010892,              0.0010892
                     29,                 1.4133,                0.89766,                 1.2317,                0.33312,                0.29205,                0.21309,                0.10193,                 1.6161,                 2.8357,                 1.3719,              0.0010875,              0.0010875,              0.0010875
                     30,                 1.4078,                0.89768,                 1.2528,                0.35966,                0.33843,                0.22865,                0.11132,                  1.641,                 2.8327,                 1.3815,              0.0010858,              0.0010858,              0.0010858
                     31,                 1.4143,                0.83417,                 1.2158,                0.36883,                0.33393,                0.27094,                0.12999,                  1.657,                 2.4909,                 1.3675,              0.0010841,              0.0010841,              0.0010841
                     32,                 1.4561,                0.92542,                 1.2029,                0.38072,                0.34483,                0.24513,                0.11462,                 1.6895,                 2.9469,                 1.3824,              0.0010823,              0.0010823,              0.0010823
                     33,                 1.4668,                0.87661,                  1.221,                0.42943,                0.37505,                0.31163,                0.15874,                 1.6542,                  2.424,                 1.3484,              0.0010804,              0.0010804,              0.0010804
                     34,                 1.4026,                0.83966,                 1.2192,                0.28902,                0.38082,                0.25068,                0.11905,                 1.6219,                  2.934,                  1.344,              0.0010785,              0.0010785,              0.0010785
                     35,                 1.4366,                0.85384,                 1.2269,                0.36971,                0.39258,                0.28532,                0.14633,                 1.6306,                 2.5774,                 1.3656,              0.0010765,              0.0010765,              0.0010765
                     36,                  1.439,                0.86781,                 1.2317,                0.42132,                0.37464,                0.31824,                0.16974,                 1.5615,                 2.4722,                 1.3396,              0.0010745,              0.0010745,              0.0010745
                     37,                 1.3821,                0.81721,                 1.1964,                0.37856,                0.36536,                0.27629,                0.14039,                 1.5567,                 2.6521,                 1.3222,              0.0010724,              0.0010724,              0.0010724
                     38,                 1.3654,                0.79136,                 1.1932,                0.35424,                0.32283,                0.24755,                0.12589,                  1.594,                 2.6862,                 1.3362,              0.0010702,              0.0010702,              0.0010702
                     39,                   1.38,                0.82272,                 1.2028,                0.38519,                0.37469,                 0.2913,                0.15695,                 1.5539,                 2.5425,                 1.3029,               0.001068,               0.001068,               0.001068
                     40,                 1.3829,                0.77331,                  1.191,                0.37779,                0.42439,                 0.3303,                0.17535,                 1.5798,                 2.4531,                 1.3197,              0.0010658,              0.0010658,              0.0010658
                     41,                 1.3583,                 0.7743,                 1.1965,                0.33556,                0.34087,                0.28116,                0.14257,                 1.6298,                  2.683,                 1.3694,              0.0010635,              0.0010635,              0.0010635
                     42,                  1.398,                0.78025,                 1.1934,                0.37035,                0.35229,                0.27003,                0.13766,                 1.5571,                  2.619,                 1.3216,              0.0010611,              0.0010611,              0.0010611
                     43,                 1.3655,                0.77766,                  1.183,                0.36035,                0.37283,                0.30285,                0.15995,                 1.5561,                 2.4285,                 1.3099,              0.0010587,              0.0010587,              0.0010587
                     44,                  1.388,                0.78178,                 1.2045,                0.35296,                0.39471,                 0.3089,                0.15773,                 1.6324,                 2.3208,                 1.3507,              0.0010562,              0.0010562,              0.0010562
                     45,                  1.389,                0.80015,                 1.2012,                0.36931,                0.37336,                0.30374,                0.15093,                 1.6953,                 2.2983,                 1.3563,              0.0010536,              0.0010536,              0.0010536
                     46,                 1.3629,                0.78147,                  1.195,                0.40863,                0.39002,                0.30938,                0.15936,                 1.6181,                 2.2633,                 1.3194,              0.0010511,              0.0010511,              0.0010511
                     47,                 1.3688,                0.78097,                 1.2269,                0.39859,                0.38457,                0.34431,                0.16344,                 1.8034,                 2.4459,                 1.4084,              0.0010484,              0.0010484,              0.0010484
                     48,                 1.3487,                0.77525,                 1.1822,                0.41006,                0.36554,                0.29914,                0.14846,                 1.6836,                 2.5428,                 1.3796,              0.0010457,              0.0010457,              0.0010457
                     49,                  1.344,                0.78183,                 1.1804,                  0.414,                0.42116,                0.34375,                0.18901,                  1.599,                  2.484,                 1.3449,               0.001043,               0.001043,               0.001043
                     50,                 1.3657,                0.76852,                 1.1822,                0.41158,                0.43412,                0.31921,                0.16557,                 1.6553,                 2.5751,                 1.3831,              0.0010402,              0.0010402,              0.0010402
                     51,                 1.3527,                0.75068,                 1.1767,                0.40636,                 0.4101,                0.34356,                0.19054,                 1.5925,                 2.4905,                 1.3097,              0.0010373,              0.0010373,              0.0010373
                     52,                 1.3304,                0.73806,                  1.178,                0.38107,                0.45945,                0.36535,                0.19696,                 1.6407,                 2.5127,                  1.351,              0.0010344,              0.0010344,              0.0010344
                     53,                 1.3279,                0.71384,                 1.1501,                0.39486,                0.39963,                0.30609,                0.17006,                 1.5287,                 2.5106,                 1.3054,              0.0010315,              0.0010315,              0.0010315
                     54,                 1.3491,                0.75279,                 1.1701,                 0.4028,                0.38802,                0.30763,                0.16038,                 1.6296,                 2.6095,                 1.3693,              0.0010284,              0.0010284,              0.0010284
                     55,                 1.3167,                0.70671,                 1.1704,                0.38348,                0.40349,                0.32459,                0.16864,                 1.5925,                 2.4455,                 1.3221,              0.0010254,              0.0010254,              0.0010254
                     56,                 1.3382,                0.74988,                 1.1498,                0.39283,                0.41616,                0.34362,                0.17634,                 1.6845,                 2.5115,                 1.3983,              0.0010223,              0.0010223,              0.0010223
                     57,                 1.3541,                0.77771,                 1.1695,                0.39768,                0.40674,                0.33314,                0.17616,                 1.6117,                 2.5345,                 1.3572,              0.0010191,              0.0010191,              0.0010191
                     58,                 1.3197,                0.74717,                 1.1724,                0.39219,                0.41278,                0.33299,                0.18213,                 1.6127,                 2.4857,                 1.3626,              0.0010159,              0.0010159,              0.0010159
                     59,                 1.3213,                0.71909,                 1.1919,                0.38001,                0.36433,                0.26127,                0.13494,                 1.6184,                  2.784,                 1.3494,              0.0010126,              0.0010126,              0.0010126
                     60,                 1.3158,                 0.7302,                 1.1652,                0.40201,                0.35375,                0.30668,                0.15428,                 1.6258,                 2.5716,                 1.3318,              0.0010093,              0.0010093,              0.0010093
                     61,                 1.3054,                0.77438,                 1.1845,                 0.3843,                0.37147,                0.27981,                0.14399,                  1.569,                 2.6903,                 1.3407,               0.001006,               0.001006,               0.001006
                     62,                  1.341,                0.76745,                 1.1532,                 0.3849,                0.38848,                 0.2941,                 0.1552,                 1.5694,                 2.5534,                 1.3204,              0.0010026,              0.0010026,              0.0010026
                     63,                 1.3472,                0.76824,                 1.1788,                0.39563,                0.42096,                0.33008,                0.17005,                 1.6078,                 2.6094,                 1.3336,              0.0009991,              0.0009991,              0.0009991
                     64,                  1.285,                0.72482,                 1.1472,                0.42667,                0.40075,                0.33298,                0.17964,                 1.5456,                 2.4944,                 1.2991,              0.0009956,              0.0009956,              0.0009956
                     65,                   1.27,                 0.7064,                 1.1377,                0.42113,                 0.4066,                0.30734,                0.15638,                 1.5804,                  2.626,                 1.3252,             0.00099204,             0.00099204,             0.00099204
                     66,                 1.3863,                0.75603,                 1.1942,                0.41029,                0.37656,                0.32088,                0.17044,                 1.5475,                  2.439,                 1.2992,             0.00098844,             0.00098844,             0.00098844
                     67,                 1.2874,                 0.7397,                 1.1635,                0.40192,                0.39988,                0.32726,                0.17074,                 1.6185,                 2.4798,                  1.336,             0.00098479,             0.00098479,             0.00098479
                     68,                 1.2756,                0.71026,                 1.1471,                0.38948,                0.42448,                 0.3414,                0.19306,                 1.4869,                 2.5484,                 1.2708,              0.0009811,              0.0009811,              0.0009811
                     69,                 1.2502,                0.68918,                 1.1394,                0.39924,                0.39724,                0.33212,                0.18229,                 1.5794,                 2.5332,                  1.317,             0.00097736,             0.00097736,             0.00097736
                     70,                 1.3186,                0.71113,                 1.1539,                0.40835,                0.36769,                0.31532,                0.16642,                 1.6178,                 2.6088,                 1.3458,             0.00097357,             0.00097357,             0.00097357
                     71,                 1.3048,                0.70459,                 1.1587,                 0.4206,                0.41018,                 0.3413,                0.17934,                 1.6134,                 2.5225,                 1.3262,             0.00096974,             0.00096974,             0.00096974
                     72,                 1.2786,                0.69835,                 1.1854,                 0.4115,                0.39357,                 0.3211,                0.18008,                  1.495,                 2.6096,                 1.2654,             0.00096587,             0.00096587,             0.00096587
                     73,                 1.3139,                0.70019,                 1.1467,                0.38047,                0.37256,                0.30608,                0.16156,                 1.5946,                 2.7275,                  1.358,             0.00096195,             0.00096195,             0.00096195
                     74,                 1.2645,                0.67579,                 1.1583,                0.35804,                0.36917,                0.30156,                0.15274,                  1.703,                 2.6953,                    1.4,             0.00095798,             0.00095798,             0.00095798
                     75,                 1.2855,                0.67395,                 1.1518,                0.39203,                0.40944,                0.33339,                0.18432,                  1.578,                 2.4714,                 1.3173,             0.00095398,             0.00095398,             0.00095398
                     76,                 1.2741,                0.65374,                 1.1709,                0.43467,                0.41994,                0.36422,                0.20512,                 1.5287,                 2.3141,                 1.2873,             0.00094992,             0.00094992,             0.00094992
                     77,                 1.2861,                0.66779,                 1.1304,                0.41544,                0.42394,                 0.3283,                0.17807,                 1.5471,                 2.5334,                 1.3034,             0.00094583,             0.00094583,             0.00094583
                     78,                 1.2723,                0.70859,                 1.1472,                0.36972,                0.40755,                0.30043,                0.15802,                 1.5687,                 2.6149,                 1.3058,              0.0009417,              0.0009417,              0.0009417
                     79,                 1.2753,                0.67915,                 1.1311,                0.34928,                0.42006,                0.27322,                0.14324,                  1.572,                 2.7485,                  1.321,             0.00093752,             0.00093752,             0.00093752
                     80,                 1.2113,                0.65126,                 1.1109,                0.40806,                0.42047,                0.31985,                0.17288,                  1.551,                 2.6011,                 1.3079,              0.0009333,              0.0009333,              0.0009333
                     81,                 1.2482,                0.69202,                 1.1275,                0.39234,                0.39664,                0.32355,                0.17064,                 1.6267,                 2.5149,                 1.3573,             0.00092904,             0.00092904,             0.00092904
                     82,                 1.2511,                0.65872,                 1.1324,                0.40692,                 0.3814,                0.32333,                0.17428,                 1.5946,                 2.6245,                  1.338,             0.00092474,             0.00092474,             0.00092474
                     83,                   1.23,                0.64926,                 1.1296,                0.39188,                0.40898,                0.31635,                0.17377,                 1.5579,                 2.5791,                 1.3114,              0.0009204,              0.0009204,              0.0009204
                     84,                 1.2436,                0.66073,                 1.1212,                0.41288,                0.38846,                0.30404,                0.16843,                 1.5445,                 2.6902,                 1.3059,             0.00091602,             0.00091602,             0.00091602
                     85,                 1.2473,                0.69223,                  1.151,                0.36412,                0.40308,                0.29215,                 0.1504,                 1.6685,                 2.6115,                 1.3843,              0.0009116,              0.0009116,              0.0009116
                     86,                 1.2444,                0.66488,                 1.1233,                0.40344,                0.38181,                0.29663,                0.16019,                 1.5923,                 2.6058,                 1.3218,             0.00090715,             0.00090715,             0.00090715
                     87,                 1.2141,                0.65624,                 1.1301,                0.42484,                0.40927,                0.36675,                0.20204,                 1.5798,                 2.4538,                 1.3157,             0.00090265,             0.00090265,             0.00090265
                     88,                 1.1992,                0.67009,                 1.1385,                0.40569,                0.43094,                0.34124,                0.18577,                 1.5876,                 2.4775,                  1.329,             0.00089812,             0.00089812,             0.00089812
                     89,                 1.2601,                0.67045,                 1.1475,                0.39762,                0.43029,                0.32945,                0.18194,                 1.5208,                 2.5008,                  1.307,             0.00089355,             0.00089355,             0.00089355
                     90,                 1.1699,                0.63135,                 1.1101,                0.41653,                0.41681,                0.31599,                0.17792,                  1.527,                 2.6542,                 1.2992,             0.00088895,             0.00088895,             0.00088895
                     91,                 1.2253,                0.62632,                 1.1112,                0.44702,                0.38969,                0.31043,                0.17437,                 1.4999,                 2.6363,                 1.2821,              0.0008843,              0.0008843,              0.0008843
                     92,                 1.2481,                0.64329,                 1.1249,                0.41987,                0.43608,                0.32936,                0.18695,                 1.5135,                 2.5265,                 1.2953,             0.00087963,             0.00087963,             0.00087963
                     93,                  1.251,                0.65083,                 1.1093,                0.39672,                0.40277,                0.34838,                0.19412,                   1.52,                 2.4587,                 1.2843,             0.00087492,             0.00087492,             0.00087492
                     94,                 1.1965,                0.62534,                 1.1326,                0.41169,                0.43362,                0.35441,                0.19572,                 1.5676,                 2.4274,                  1.309,             0.00087017,             0.00087017,             0.00087017
                     95,                 1.2339,                0.66982,                 1.1271,                 0.3938,                0.42189,                0.33034,                0.17877,                 1.5605,                 2.5923,                  1.311,             0.00086539,             0.00086539,             0.00086539
                     96,                 1.1672,                0.64549,                  1.096,                0.34966,                0.41017,                0.30808,                0.16334,                 1.5997,                 2.7948,                 1.3229,             0.00086058,             0.00086058,             0.00086058
                     97,                 1.2156,                0.69666,                 1.1561,                0.38024,                0.38714,                0.28635,                0.14791,                 1.6443,                 2.7513,                 1.3533,             0.00085573,             0.00085573,             0.00085573
                     98,                 1.1836,                0.63332,                 1.1204,                 0.4203,                0.40715,                0.32462,                0.18069,                 1.5678,                 2.6601,                 1.3155,             0.00085085,             0.00085085,             0.00085085
                     99,                  1.144,                0.59706,                 1.0935,                0.40575,                0.42276,                0.32518,                0.17856,                 1.5363,                 2.7268,                 1.3075,             0.00084594,             0.00084594,             0.00084594
                    100,                 1.2315,                0.66494,                 1.1272,                0.39713,                0.43974,                 0.2944,                0.16135,                  1.559,                 2.7903,                 1.3092,               0.000841,               0.000841,               0.000841
                    101,                 1.1937,                 0.6146,                 1.0912,                0.42093,                0.40375,                0.31595,                0.17722,                  1.503,                 2.7265,                 1.2771,             0.00083603,             0.00083603,             0.00083603
                    102,                 1.1688,                 0.6185,                 1.0951,                0.40999,                0.40883,                0.32664,                0.18287,                 1.5238,                 2.6346,                  1.299,             0.00083103,             0.00083103,             0.00083103
                    103,                 1.1467,                 0.6029,                 1.0937,                 0.4172,                0.38055,                  0.299,                0.16075,                 1.5614,                 2.7195,                 1.3315,             0.00082599,             0.00082599,             0.00082599
                    104,                 1.1969,                0.64232,                 1.1052,                0.39921,                0.39092,                0.30245,                0.15745,                 1.6291,                 2.8343,                 1.3734,             0.00082093,             0.00082093,             0.00082093
