                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.3778,                0.82626,                 1.1972,                 0.8233,                0.75178,                0.86545,                0.47021,                 1.5769,                 1.2086,                 1.4205,             0.00098635,             0.00098635,             0.00098635
                     19,                 1.3937,                0.82907,                 1.2083,                0.77468,                0.72174,                0.76896,                0.40666,                 1.6189,                 1.2657,                  1.467,             0.00097901,             0.00097901,             0.00097901
                     20,                 1.3886,                0.83311,                 1.1803,                0.67127,                0.79075,                0.81417,                0.42593,                 1.6395,                 1.3729,                 1.4674,             0.00097168,             0.00097168,             0.00097168
                     21,                 1.3628,                0.81011,                 1.1582,                0.76839,                0.80554,                0.84615,                0.45806,                 1.5492,                 1.3006,                  1.379,             0.00096435,             0.00096435,             0.00096435
                     22,                 1.3559,                0.77621,                 1.1614,                0.75333,                0.77532,                0.82212,                0.45441,                 1.5122,                 1.5942,                 1.3644,             0.00095702,             0.00095702,             0.00095702
                     23,                 1.3393,                0.80814,                 1.1563,                0.77204,                0.78349,                0.83949,                0.44458,                 1.5439,                 1.1748,                 1.3961,             0.00094968,             0.00094968,             0.00094968
                     24,                 1.3557,                0.79281,                 1.1676,                0.89529,                0.78203,                0.87883,                  0.459,                 1.6054,                0.99093,                 1.4572,             0.00094235,             0.00094235,             0.00094235
                     25,                 1.2896,                0.78135,                  1.133,                0.69394,                  0.783,                0.80251,                0.42748,                 1.6324,                 1.4931,                 1.4618,             0.00093502,             0.00093502,             0.00093502
                     26,                 1.3944,                0.82337,                 1.1714,                0.74759,                0.77373,                0.83758,                0.47397,                 1.4694,                 1.1212,                  1.397,             0.00092769,             0.00092769,             0.00092769
                     27,                 1.3496,                0.77728,                 1.1551,                0.83524,                0.83266,                0.88635,                0.48394,                 1.5214,                 1.0896,                  1.413,             0.00092035,             0.00092035,             0.00092035
                     28,                 1.2763,                 0.7118,                 1.1029,                0.86159,                0.87271,                 0.8982,                0.52222,                 1.4285,                0.91164,                 1.3297,             0.00091302,             0.00091302,             0.00091302
                     29,                 1.2807,                0.68638,                 1.1213,                0.86929,                0.86791,                0.90008,                0.50565,                  1.474,                0.85766,                 1.3439,             0.00090569,             0.00090569,             0.00090569
                     30,                 1.2768,                0.70426,                 1.1259,                0.84277,                0.83768,                0.84952,                0.47246,                 1.4942,                0.93408,                 1.3599,             0.00089835,             0.00089835,             0.00089835
                     31,                 1.2582,                0.68905,                 1.0991,                0.84563,                  0.829,                 0.8545,                 0.4813,                 1.4369,                0.90887,                  1.322,             0.00089102,             0.00089102,             0.00089102
                     32,                 1.2643,                0.68556,                  1.128,                0.86855,                0.83194,                0.90924,                0.50222,                 1.5033,                0.86438,                 1.3664,             0.00088369,             0.00088369,             0.00088369
                     33,                 1.2437,                 0.6998,                 1.1161,                0.88969,                0.83751,                0.88994,                0.50877,                 1.4614,                0.86982,                 1.3461,             0.00087636,             0.00087636,             0.00087636
                     34,                 1.2665,                0.68824,                 1.1211,                 0.8778,                0.83944,                0.91338,                0.49158,                 1.5145,                0.85031,                 1.4017,             0.00086902,             0.00086902,             0.00086902
                     35,                 1.2222,                0.66123,                 1.0879,                0.80678,                0.86544,                0.87549,                0.52472,                 1.3648,                0.82337,                 1.2847,             0.00086169,             0.00086169,             0.00086169
                     36,                 1.2755,                0.71249,                 1.1122,                0.86138,                0.90035,                 0.9213,                0.53792,                  1.443,                0.77257,                 1.3409,             0.00085436,             0.00085436,             0.00085436
                     37,                 1.2452,                0.69214,                 1.0997,                0.86807,                0.85933,                0.90247,                0.51493,                 1.5169,                0.79942,                 1.3621,             0.00084703,             0.00084703,             0.00084703
                     38,                 1.2505,                 0.6698,                 1.0981,                0.83919,                0.91428,                0.91083,                 0.5304,                 1.4047,                0.74041,                 1.2876,             0.00083969,             0.00083969,             0.00083969
                     39,                 1.1986,                0.65236,                 1.0787,                0.86957,                0.85271,                0.88619,                 0.5074,                 1.4283,                0.80427,                 1.3067,             0.00083236,             0.00083236,             0.00083236
                     40,                 1.2342,                0.66804,                 1.0783,                0.86676,                0.89013,                0.90598,                0.51846,                 1.4841,                0.77538,                  1.342,             0.00082503,             0.00082503,             0.00082503
                     41,                 1.1992,                 0.6471,                  1.065,                0.84921,                0.90149,                0.89095,                0.48412,                 1.4559,                0.78521,                 1.3134,              0.0008177,              0.0008177,              0.0008177
                     42,                 1.1178,                0.63436,                 1.0608,                0.85266,                0.90624,                0.89738,                0.50513,                 1.4772,                0.76002,                 1.3512,             0.00081036,             0.00081036,             0.00081036
                     43,                   1.21,                0.65352,                 1.0979,                0.87922,                0.86311,                0.88002,                 0.4791,                  1.579,                0.82813,                 1.4308,             0.00080303,             0.00080303,             0.00080303
                     44,                 1.2111,                  0.656,                 1.0855,                0.88693,                 0.8987,                0.90569,                0.49085,                  1.586,                0.82054,                  1.427,              0.0007957,              0.0007957,              0.0007957
                     45,                 1.1597,                0.63829,                 1.0722,                0.87718,                0.86571,                0.90766,                0.49834,                 1.5444,                0.78057,                 1.3883,             0.00078837,             0.00078837,             0.00078837
                     46,                  1.182,                0.63984,                 1.0624,                0.89537,                0.87544,                0.88877,                0.46456,                 1.6187,                0.87395,                 1.4422,             0.00078103,             0.00078103,             0.00078103
                     47,                 1.1325,                0.60414,                 1.0457,                0.89662,                0.88416,                0.91157,                0.50112,                 1.5575,                0.82033,                 1.4268,              0.0007737,              0.0007737,              0.0007737
                     48,                 1.1061,                0.60346,                 1.0401,                0.89327,                0.88686,                 0.9114,                0.51571,                 1.4774,                0.76601,                 1.3518,             0.00076637,             0.00076637,             0.00076637
                     49,                 1.1272,                0.59389,                  1.045,                0.91789,                0.88291,                0.93738,                0.51547,                 1.5042,                0.73655,                 1.3699,             0.00075904,             0.00075904,             0.00075904
                     50,                 1.1244,                0.60104,                 1.0528,                0.87568,                0.90227,                0.91019,                0.47105,                 1.5607,                0.76547,                 1.3863,              0.0007517,              0.0007517,              0.0007517
                     51,                 1.1415,                0.62732,                 1.0451,                0.89263,                 0.8788,                0.91426,                0.50728,                 1.4774,                0.77667,                 1.3447,             0.00074437,             0.00074437,             0.00074437
                     52,                 1.1029,                 0.5934,                 1.0439,                0.90078,                0.86445,                0.91885,                0.47847,                 1.5955,                 0.7725,                 1.4306,             0.00073704,             0.00073704,             0.00073704
                     53,                 1.0711,                0.58444,                 1.0281,                0.89197,                0.86319,                0.91382,                0.44264,                 1.6528,                0.79748,                  1.467,              0.0007297,              0.0007297,              0.0007297
                     54,                 1.1388,                0.61472,                 1.0806,                0.89163,                0.86935,                0.88034,                0.42858,                 1.7172,                0.77253,                  1.501,             0.00072237,             0.00072237,             0.00072237
                     55,                 1.1121,                0.59103,                 1.0295,                0.89025,                0.89508,                0.91766,                0.49328,                 1.5301,                0.78517,                 1.3823,             0.00071504,             0.00071504,             0.00071504
                     56,                 1.0507,                0.57087,                 1.0272,                0.89581,                0.89715,                0.93142,                0.49997,                 1.5027,                0.73967,                  1.349,             0.00070771,             0.00070771,             0.00070771
                     57,                 1.0597,                0.58072,                 1.0346,                0.91867,                0.89191,                0.92965,                0.48761,                 1.5766,                0.74434,                 1.4129,             0.00070037,             0.00070037,             0.00070037
                     58,                 1.0591,                 0.5748,                 1.0353,                0.88011,                0.90167,                0.91456,                0.46122,                 1.6659,                0.78505,                 1.4788,             0.00069304,             0.00069304,             0.00069304
                     59,                 1.0623,                0.57268,                 1.0128,                 0.8743,                0.87843,                0.89144,                 0.4155,                 1.7353,                0.76725,                 1.5047,             0.00068571,             0.00068571,             0.00068571
                     60,                 1.0937,                0.58566,                 1.0224,                0.88405,                0.89216,                0.91638,                0.48451,                  1.479,                0.73114,                 1.3455,             0.00067838,             0.00067838,             0.00067838
                     61,                 1.0371,                0.55321,                 1.0162,                0.85118,                0.89462,                0.90629,                0.47189,                 1.5525,                0.74413,                 1.3974,             0.00067104,             0.00067104,             0.00067104
                     62,                  1.035,                0.57881,                 1.0092,                0.85609,                 0.9009,                0.91387,                  0.492,                 1.5047,                0.76006,                 1.3659,             0.00066371,             0.00066371,             0.00066371
                     63,                 1.0497,                0.55701,                 1.0351,                0.88892,                0.90841,                0.92029,                0.48671,                 1.5241,                0.73406,                 1.3882,             0.00065638,             0.00065638,             0.00065638
                     64,                 1.0291,                0.54369,                  1.026,                0.90178,                0.89223,                0.92318,                0.49952,                 1.5053,                 0.7505,                 1.3799,             0.00064905,             0.00064905,             0.00064905
                     65,                 1.0386,                0.54378,                 1.0136,                0.89425,                 0.8711,                0.90438,                0.45787,                 1.6084,                0.74693,                 1.4404,             0.00064171,             0.00064171,             0.00064171
                     66,                 1.0355,                0.54088,                 1.0062,                0.85166,                0.86173,                0.87765,                0.44038,                  1.606,                0.78988,                 1.4496,             0.00063438,             0.00063438,             0.00063438
                     67,                 1.0135,                0.54146,                0.99482,                0.88023,                0.87548,                0.89238,                0.46604,                 1.5653,                0.76445,                   1.41,             0.00062705,             0.00062705,             0.00062705
                     68,                 1.0358,                0.55353,                0.99228,                0.87938,                 0.8973,                0.90583,                0.49416,                 1.5549,                0.72765,                  1.409,             0.00061972,             0.00061972,             0.00061972
                     69,                0.97871,                0.52438,                  1.003,                0.88525,                0.89415,                0.90382,                0.46119,                 1.5849,                0.75902,                 1.4202,             0.00061238,             0.00061238,             0.00061238
                     70,                 1.0103,                0.53031,                0.99827,                0.88155,                0.88924,                0.90017,                0.46705,                  1.559,                 0.7271,                  1.434,             0.00060505,             0.00060505,             0.00060505
                     71,                 1.0371,                0.55453,                  1.043,                0.90512,                0.89291,                0.92816,                0.50142,                 1.5674,                0.70719,                  1.431,             0.00059772,             0.00059772,             0.00059772
                     72,                0.98618,                0.51365,                 1.0049,                0.88375,                0.90376,                0.91023,                0.48315,                  1.537,                0.75266,                 1.4141,             0.00059039,             0.00059039,             0.00059039
                     73,                0.98158,                0.52548,                 0.9808,                0.88369,                0.90657,                0.93081,                 0.5285,                 1.4482,                0.70595,                  1.362,             0.00058305,             0.00058305,             0.00058305
                     74,                 1.0055,                0.53778,                 1.0278,                0.90913,                 0.9029,                0.93193,                0.51877,                 1.4597,                0.70342,                 1.3478,             0.00057572,             0.00057572,             0.00057572
                     75,                0.96587,                0.51836,                0.99035,                 0.8609,                0.88075,                0.92334,                0.49628,                 1.4748,                0.73255,                 1.3693,             0.00056839,             0.00056839,             0.00056839
                     76,                0.96122,                0.51657,                0.99318,                0.88639,                0.87696,                0.90215,                  0.471,                 1.6045,                0.72483,                 1.4367,             0.00056105,             0.00056105,             0.00056105
                     77,                0.95626,                0.51297,                0.96144,                 0.8926,                0.88198,                0.89986,                0.47011,                 1.5362,                0.70599,                 1.4161,             0.00055372,             0.00055372,             0.00055372
                     78,                 0.9922,                0.52552,                 1.0109,                 0.8939,                0.89366,                0.91816,                0.46845,                 1.6095,                0.71568,                 1.4445,             0.00054639,             0.00054639,             0.00054639
                     79,                0.96593,                0.51034,                0.97981,                0.89316,                0.88974,                0.92021,                0.48703,                 1.5266,                0.71145,                 1.3912,             0.00053906,             0.00053906,             0.00053906
                     80,                0.93368,                0.51254,                0.96945,                0.91034,                0.89311,                0.92638,                0.51106,                  1.477,                0.70655,                 1.3674,             0.00053172,             0.00053172,             0.00053172
                     81,                0.96378,                0.51016,                0.99716,                0.91089,                 0.9076,                0.93848,                0.50275,                 1.5149,                0.68823,                 1.3857,             0.00052439,             0.00052439,             0.00052439
                     82,                0.92548,                0.51453,                0.98144,                 0.8972,                0.90554,                 0.9358,                0.49919,                   1.54,                0.70831,                 1.3949,             0.00051706,             0.00051706,             0.00051706
                     83,                0.92948,                0.49744,                0.99288,                0.89265,                0.91791,                  0.931,                0.49609,                 1.5164,                0.67886,                 1.3977,             0.00050973,             0.00050973,             0.00050973
                     84,                0.91939,                0.49577,                0.97123,                0.91946,                0.90517,                 0.9332,                0.51781,                 1.4678,                0.68547,                 1.3574,             0.00050239,             0.00050239,             0.00050239
                     85,                0.94746,                0.50117,                  0.983,                0.88382,                0.91059,                0.91967,                0.46234,                 1.6331,                0.72594,                 1.4811,             0.00049506,             0.00049506,             0.00049506
                     86,                0.87886,                0.46887,                0.95591,                0.91052,                0.90008,                0.92676,                  0.481,                 1.5607,                0.70001,                 1.4127,             0.00048773,             0.00048773,             0.00048773
                     87,                0.92909,                0.48633,                0.96105,                0.91837,                0.89744,                0.93788,                0.46634,                 1.6318,                0.70122,                 1.5049,              0.0004804,              0.0004804,              0.0004804
                     88,                0.90056,                 0.4865,                0.98172,                0.90268,                 0.9134,                0.92688,                0.48437,                 1.5253,                0.69695,                 1.4071,             0.00047306,             0.00047306,             0.00047306
                     89,                0.87401,                0.47694,                0.95196,                0.90297,                0.89619,                0.91465,                0.50941,                 1.4944,                 0.7095,                 1.4032,             0.00046573,             0.00046573,             0.00046573
                     90,                0.88368,                0.45598,                0.93162,                0.90399,                0.86942,                0.91437,                0.48772,                 1.5216,                 0.7069,                 1.4437,              0.0004584,              0.0004584,              0.0004584
                     91,                0.89715,                0.47361,                0.95206,                 0.8973,                0.87587,                0.90279,                0.47577,                 1.5523,                0.72193,                 1.4603,             0.00045107,             0.00045107,             0.00045107
                     92,                 0.9051,                0.48025,                0.94414,                0.88344,                0.90378,                0.91363,                0.46313,                  1.612,                0.72994,                 1.5102,             0.00044373,             0.00044373,             0.00044373
                     93,                0.86013,                0.46103,                0.94746,                0.89476,                 0.8627,                0.89647,                0.45488,                 1.6278,                0.72244,                 1.5066,              0.0004364,              0.0004364,              0.0004364
                     94,                0.90364,                0.47297,                0.94787,                0.90038,                0.89987,                0.92722,                0.50369,                 1.4851,                0.70019,                 1.4036,             0.00042907,             0.00042907,             0.00042907
                     95,                0.83595,                0.45459,                0.93055,                0.92977,                 0.8835,                0.92773,                0.46415,                 1.5977,                0.73195,                 1.4965,             0.00042174,             0.00042174,             0.00042174
                     96,                0.87052,                0.46004,                0.93167,                0.93076,                0.87987,                0.93232,                0.47612,                 1.5609,                0.71847,                 1.4736,              0.0004144,              0.0004144,              0.0004144
                     97,                0.88639,                0.47136,                0.94457,                0.88907,                0.89428,                0.92647,                0.49549,                 1.5119,                0.70006,                 1.4204,             0.00040707,             0.00040707,             0.00040707
                     98,                0.84028,                0.44804,                0.94206,                0.90067,                0.89608,                0.92991,                0.48887,                   1.56,                  0.713,                 1.4746,             0.00039974,             0.00039974,             0.00039974
                     99,                0.83509,                0.44926,                0.93205,                 0.8975,                0.90365,                0.92341,                0.49389,                 1.5419,                0.69703,                 1.4572,             0.00039241,             0.00039241,             0.00039241
                    100,                0.86299,                0.45789,                0.92898,                0.90845,                0.89526,                0.91564,                0.49886,                 1.5249,                0.66308,                  1.422,             0.00038507,             0.00038507,             0.00038507
                    101,                0.85741,                0.45903,                0.94338,                0.88336,                0.92075,                0.92925,                0.48956,                  1.569,                0.68522,                 1.4733,             0.00037774,             0.00037774,             0.00037774
                    102,                0.85427,                0.45806,                0.94237,                0.91655,                0.88601,                0.93132,                0.50944,                 1.4808,                0.68055,                 1.3958,             0.00037041,             0.00037041,             0.00037041
                    103,                 0.8416,                 0.4459,                0.93463,                0.91997,                0.87992,                 0.9142,                0.49994,                 1.5145,                 0.6907,                 1.4446,             0.00036307,             0.00036307,             0.00036307
                    104,                0.79956,                0.43009,                0.93035,                0.92086,                0.88459,                 0.9164,                0.47843,                 1.5943,                0.70592,                 1.5095,             0.00035574,             0.00035574,             0.00035574
                    105,                0.83779,                0.44802,                0.95433,                0.92829,                0.89569,                0.92911,                0.50894,                 1.4789,                 0.6738,                 1.4162,             0.00034841,             0.00034841,             0.00034841
                    106,                0.81122,                0.44353,                0.93005,                0.92896,                0.89442,                0.93369,                0.51802,                 1.4708,                0.68013,                 1.4284,             0.00034108,             0.00034108,             0.00034108
                    107,                0.77292,                 0.4311,                0.91469,                0.91203,                0.91508,                0.93758,                0.50483,                 1.5258,                0.68101,                 1.4578,             0.00033374,             0.00033374,             0.00033374
                    108,                0.79812,                0.43213,                0.92424,                0.90455,                0.87666,                0.91649,                0.48194,                 1.5743,                0.69896,                 1.4885,             0.00032641,             0.00032641,             0.00032641
                    109,                0.80023,                0.44844,                0.93114,                0.89681,                0.90122,                0.92046,                0.46898,                 1.5952,                 0.7154,                 1.4916,             0.00031908,             0.00031908,             0.00031908
                    110,                0.80413,                0.43718,                0.93826,                 0.9286,                 0.8609,                0.91892,                0.48303,                 1.5708,                 0.7116,                 1.4785,             0.00031175,             0.00031175,             0.00031175
                    111,                0.78609,                0.44149,                0.92917,                0.90626,                0.88707,                0.92747,                0.49052,                  1.563,                0.69704,                 1.4817,             0.00030441,             0.00030441,             0.00030441
                    112,                0.77024,                0.42207,                0.92456,                0.90296,                0.88294,                0.91261,                0.45977,                 1.6252,                0.70995,                 1.5066,             0.00029708,             0.00029708,             0.00029708
                    113,                0.77851,                0.42474,                0.93333,                0.90182,                 0.9124,                0.92278,                0.46709,                 1.6179,                0.72153,                 1.5161,             0.00028975,             0.00028975,             0.00028975
                    114,                0.74296,                0.41196,                0.91163,                0.90321,                0.91568,                0.91969,                0.48068,                 1.5826,                0.70242,                 1.4938,             0.00028242,             0.00028242,             0.00028242
                    115,                0.77778,                 0.4237,                0.91143,                 0.8979,                0.91188,                0.93031,                0.49568,                 1.5108,                0.69624,                 1.4363,             0.00027508,             0.00027508,             0.00027508
                    116,                0.76671,                0.41004,                0.90624,                 0.9012,                0.91935,                0.93249,                0.50815,                 1.4838,                0.68164,                 1.4191,             0.00026775,             0.00026775,             0.00026775
                    117,                0.80041,                0.42434,                 0.9062,                0.90326,                0.89534,                0.91903,                0.50729,                 1.4775,                0.67195,                 1.4105,             0.00026042,             0.00026042,             0.00026042
                    118,                0.72641,                0.40535,                0.90329,                0.91619,                0.89373,                0.92711,                0.49843,                 1.5116,                0.66984,                 1.4367,             0.00025309,             0.00025309,             0.00025309
                    119,                0.75751,                0.42375,                0.91706,                0.91425,                0.89207,                0.92645,                0.49726,                 1.5209,                 0.6681,                  1.425,             0.00024575,             0.00024575,             0.00024575
                    120,                0.77585,                0.43356,                0.91648,                0.90131,                0.87445,                0.90632,                 0.4702,                 1.6141,                0.69607,                 1.5225,             0.00023842,             0.00023842,             0.00023842
                    121,                 0.7536,                0.41068,                 0.9043,                0.92329,                 0.8774,                 0.9193,                0.48061,                 1.5908,                0.69831,                  1.497,             0.00023109,             0.00023109,             0.00023109
                    122,                0.73483,                0.39495,                 0.9031,                0.90326,                0.89348,                0.92014,                0.46781,                 1.6227,                0.70437,                 1.5498,             0.00022376,             0.00022376,             0.00022376
                    123,                 0.7463,                0.42521,                0.90801,                0.90059,                0.89621,                0.91937,                0.46199,                 1.6302,                0.69016,                 1.5353,             0.00021642,             0.00021642,             0.00021642
                    124,                0.74717,                0.40708,                0.90712,                0.90849,                 0.9026,                0.91673,                0.48524,                 1.5664,                0.69515,                  1.479,             0.00020909,             0.00020909,             0.00020909
                    125,                0.72237,                 0.4029,                0.90203,                0.89664,                0.92334,                0.91992,                0.48034,                 1.5945,                0.68904,                 1.5168,             0.00020176,             0.00020176,             0.00020176
                    126,                0.74357,                0.41304,                0.91576,                0.90153,                0.91386,                0.92572,                0.49903,                 1.5198,                0.67532,                 1.4552,             0.00019442,             0.00019442,             0.00019442
                    127,                0.70471,                0.38941,                0.90091,                0.92012,                0.86924,                0.91914,                0.47435,                 1.5982,                0.71055,                 1.5228,             0.00018709,             0.00018709,             0.00018709
                    128,                0.71983,                0.40203,                0.92182,                0.91808,                0.88314,                0.93281,                0.51094,                  1.516,                 0.6776,                 1.4629,             0.00017976,             0.00017976,             0.00017976
                    129,                0.71804,                0.39687,                0.89508,                0.92407,                0.88317,                0.92658,                0.50744,                 1.5118,                0.67376,                 1.4525,             0.00017243,             0.00017243,             0.00017243
                    130,                0.70098,                0.39311,                0.89239,                 0.9261,                0.88123,                0.92123,                0.49573,                 1.5488,                0.67809,                   1.49,             0.00016509,             0.00016509,             0.00016509
                    131,                0.70782,                0.38528,                0.89344,                0.92795,                0.88665,                 0.9299,                0.50277,                 1.5382,                0.68138,                 1.4616,             0.00015776,             0.00015776,             0.00015776
                    132,                0.70991,                0.39711,                0.88292,                0.93547,                0.89274,                0.93075,                0.48732,                 1.5557,                0.67774,                 1.4842,             0.00015043,             0.00015043,             0.00015043
                    133,                0.68235,                0.38066,                 0.8848,                0.93337,                0.89524,                0.93222,                0.50177,                 1.5071,                0.67918,                 1.4468,              0.0001431,              0.0001431,              0.0001431
                    134,                 0.6841,                0.37646,                0.89145,                0.92915,                0.89187,                0.93344,                 0.4835,                  1.585,                0.68832,                 1.5257,             0.00013576,             0.00013576,             0.00013576
                    135,                0.68959,                  0.385,                0.91475,                0.93057,                 0.8957,                0.93035,                0.48794,                 1.5426,                0.67557,                 1.4749,             0.00012843,             0.00012843,             0.00012843
                    136,                 0.7003,                 0.3875,                0.90011,                0.92164,                0.89299,                0.92529,                0.50002,                 1.5157,                0.66915,                 1.4702,              0.0001211,              0.0001211,              0.0001211
