                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.5366,                 1.0682,                  1.292,                0.40525,                0.38571,                0.40212,                0.16257,                 2.0409,                 12.772,                 1.7427,              0.0010875,              0.0010875,              0.0010875
                     16,                 1.5905,                 1.0965,                   1.33,                0.27112,                0.13171,                 0.1072,                0.05069,                 2.2605,                    inf,                 2.0673,              0.0010841,              0.0010841,              0.0010841
                     17,                 1.5998,                 1.0996,                 1.3425,                0.05491,                 0.1198,                0.04727,                0.02642,                 3.0084,                 29.865,                 2.3942,              0.0010804,              0.0010804,              0.0010804
                     18,                 1.5341,                 1.0031,                  1.296,                0.25954,                0.19917,                0.15966,                0.08677,                 2.1864,                 20.102,                 1.7775,              0.0010765,              0.0010765,              0.0010765
                     19,                 1.5517,                0.98764,                 1.2981,                0.39349,                0.46075,                0.40865,                0.20272,                 1.8147,                 2.3918,                 1.5434,              0.0010724,              0.0010724,              0.0010724
                     20,                 1.4844,                0.95471,                 1.2878,                0.49295,                0.50062,                0.51133,                0.22289,                 1.9544,                 3.7304,                 1.6639,               0.001068,               0.001068,               0.001068
                     21,                 1.5044,                0.92987,                 1.2666,                0.53805,                 0.5932,                0.54872,                0.22967,                 1.9486,                 2.7039,                 1.6544,              0.0010635,              0.0010635,              0.0010635
                     22,                  1.528,                 1.0023,                 1.2626,                0.48962,                0.53815,                0.48226,                0.18282,                 2.0972,                   2.44,                 1.7386,              0.0010587,              0.0010587,              0.0010587
                     23,                  1.522,                 1.0077,                 1.3026,                0.51134,                 0.4134,                0.48491,                0.17756,                 2.0322,                 3.3458,                 1.6912,              0.0010536,              0.0010536,              0.0010536
                     24,                 1.4623,                0.97175,                  1.286,                0.49864,                0.33545,                0.43258,                0.16611,                 2.1349,                 5.1873,                 1.7962,              0.0010484,              0.0010484,              0.0010484
                     25,                 1.5061,                0.99156,                 1.2347,                0.41611,                0.40815,                0.43721,                0.17639,                 1.9941,                 3.6103,                 1.7692,               0.001043,               0.001043,               0.001043
                     26,                 1.4963,                 0.9886,                 1.2662,                 0.4678,                0.51818,                0.51074,                0.19734,                 2.1334,                 2.5626,                 1.7227,              0.0010373,              0.0010373,              0.0010373
                     27,                 1.4347,                0.86483,                 1.2203,                0.41993,                0.45721,                0.44721,                0.19253,                 1.9887,                 3.8797,                 1.6706,              0.0010315,              0.0010315,              0.0010315
                     28,                 1.4366,                0.89585,                 1.2797,                0.44726,                0.50184,                0.48789,                0.21909,                 1.8828,                 2.9049,                 1.5663,              0.0010254,              0.0010254,              0.0010254
                     29,                 1.4323,                0.88927,                 1.2315,                0.52837,                0.46145,                 0.5185,                0.21532,                 1.9772,                 2.6372,                 1.5645,              0.0010191,              0.0010191,              0.0010191
                     30,                 1.4406,                 0.9115,                   1.24,                0.42877,                0.44411,                0.46507,                0.17049,                 2.0303,                 3.1111,                 1.6429,              0.0010126,              0.0010126,              0.0010126
                     31,                 1.4429,                0.89439,                 1.2286,                0.42593,                0.39274,                0.40235,                0.18984,                 1.8504,                 2.7838,                 1.4876,               0.001006,               0.001006,               0.001006
                     32,                 1.4224,                0.89921,                 1.2337,                0.49439,                0.53461,                0.51099,                0.19302,                 1.9001,                 2.5674,                 1.5436,              0.0009991,              0.0009991,              0.0009991
                     33,                 1.4701,                 0.9241,                 1.2485,                0.52422,                0.58769,                0.52181,                0.17679,                  2.035,                 2.5085,                 1.6943,             0.00099204,             0.00099204,             0.00099204
                     34,                 1.4008,                0.82461,                 1.2084,                0.53991,                0.51778,                0.50009,                0.20259,                 1.8733,                 2.2908,                 1.5415,             0.00098479,             0.00098479,             0.00098479
                     35,                 1.3565,                0.79617,                 1.2155,                0.47075,                 0.5353,                  0.528,                0.20876,                 1.9088,                 2.8173,                 1.6636,             0.00097736,             0.00097736,             0.00097736
                     36,                 1.3875,                0.77251,                 1.1878,                0.69436,                0.62871,                0.64272,                0.24845,                 2.0438,                 1.8766,                 1.6904,             0.00096974,             0.00096974,             0.00096974
                     37,                 1.3426,                0.76661,                  1.204,                0.53956,                0.63143,                0.56495,                0.23207,                 1.9746,                  2.403,                 1.6123,             0.00096195,             0.00096195,             0.00096195
                     38,                 1.3658,                0.76877,                 1.2127,                0.52507,                0.57722,                0.53672,                0.19476,                 2.0424,                 2.6505,                 1.6774,             0.00095398,             0.00095398,             0.00095398
                     39,                  1.398,                0.80038,                 1.2138,                0.47451,                0.52829,                0.54658,                0.19621,                 2.1177,                 2.8202,                 1.7501,             0.00094583,             0.00094583,             0.00094583
                     40,                 1.3877,                0.77635,                 1.1923,                0.52169,                0.54391,                0.55075,                0.23354,                 1.9205,                 2.6932,                 1.6298,             0.00093752,             0.00093752,             0.00093752
                     41,                 1.4086,                0.79214,                 1.2022,                0.53266,                0.55232,                0.55399,                0.24756,                 1.7672,                 2.3742,                 1.5184,             0.00092904,             0.00092904,             0.00092904
                     42,                 1.3724,                0.75116,                   1.18,                0.52774,                0.53329,                0.55692,                0.26366,                 1.6607,                 2.5922,                 1.3986,              0.0009204,              0.0009204,              0.0009204
                     43,                 1.3469,                0.75048,                  1.173,                0.48184,                0.48552,                0.49946,                 0.2222,                 1.7694,                 2.9617,                 1.4804,              0.0009116,              0.0009116,              0.0009116
                     44,                 1.4072,                0.78487,                 1.2457,                 0.4761,                0.51037,                0.52833,                0.26535,                 1.7054,                 2.6803,                 1.4781,             0.00090265,             0.00090265,             0.00090265
                     45,                 1.3961,                0.77097,                 1.2182,                0.52733,                0.58779,                0.57123,                0.26052,                 1.6899,                 2.5054,                 1.4212,             0.00089355,             0.00089355,             0.00089355
                     46,                 1.3055,                0.72173,                 1.1835,                0.57538,                0.60814,                0.58639,                0.22008,                 1.9878,                 2.3418,                 1.6362,              0.0008843,              0.0008843,              0.0008843
                     47,                 1.3473,                0.71321,                 1.1835,                0.52717,                 0.5766,                 0.5557,                0.22715,                 1.8761,                 2.4203,                 1.5747,             0.00087492,             0.00087492,             0.00087492
                     48,                 1.3134,                0.72597,                  1.197,                0.53856,                0.55243,                  0.569,                0.23799,                 1.8186,                 2.7641,                  1.556,             0.00086539,             0.00086539,             0.00086539
                     49,                 1.2931,                0.70371,                 1.1807,                0.57903,                0.59758,                0.56879,                0.22683,                 2.0108,                 2.4795,                 1.7025,             0.00085573,             0.00085573,             0.00085573
                     50,                 1.3003,                0.73484,                 1.1783,                0.51429,                0.53647,                0.54304,                0.18237,                 2.1418,                 2.9096,                 1.7819,             0.00084594,             0.00084594,             0.00084594
                     51,                 1.3396,                0.73324,                 1.1951,                 0.5335,                0.53251,                0.55575,                0.19567,                 1.8877,                 2.8929,                 1.5549,             0.00083603,             0.00083603,             0.00083603
                     52,                 1.2806,                 0.7166,                 1.1546,                0.49461,                0.52776,                0.54071,                0.20565,                 2.0743,                   2.94,                  1.682,             0.00082599,             0.00082599,             0.00082599
                     53,                  1.281,                0.68363,                 1.1527,                0.50918,                0.56334,                0.58904,                 0.2927,                 1.6964,                  2.667,                 1.4526,             0.00081584,             0.00081584,             0.00081584
                     54,                 1.3587,                0.71653,                 1.1855,                0.51559,                0.51907,                0.55743,                0.23894,                 1.8358,                 3.0034,                  1.507,             0.00080558,             0.00080558,             0.00080558
                     55,                 1.2252,                0.68004,                 1.1571,                0.53109,                0.52071,                0.56076,                0.22217,                 1.8637,                 2.9424,                 1.5568,             0.00079521,             0.00079521,             0.00079521
                     56,                 1.2445,                 0.6608,                 1.1499,                 0.5148,                0.50477,                0.54518,                0.22462,                 1.9036,                 3.0696,                 1.5857,             0.00078474,             0.00078474,             0.00078474
                     57,                 1.2666,                0.67901,                 1.1683,                0.56257,                0.56654,                0.56996,                0.22689,                 1.8927,                 2.5711,                 1.5708,             0.00077417,             0.00077417,             0.00077417
                     58,                 1.2569,                0.68714,                 1.1592,                0.54099,                0.54588,                0.57549,                0.22024,                 1.9396,                 2.8688,                 1.6096,              0.0007635,              0.0007635,              0.0007635
                     59,                 1.2563,                 0.6774,                  1.136,                0.52144,                 0.5424,                0.57926,                0.22591,                 1.9148,                 2.5865,                 1.5604,             0.00075275,             0.00075275,             0.00075275
                     60,                 1.2279,                0.65638,                  1.117,                0.52891,                0.59232,                0.59341,                0.26882,                 1.8079,                 2.4281,                 1.5326,             0.00074191,             0.00074191,             0.00074191
                     61,                 1.2629,                0.71111,                 1.1427,                0.51948,                 0.5397,                0.59396,                0.28022,                  1.769,                 2.7694,                 1.4779,               0.000731,               0.000731,               0.000731
                     62,                 1.1993,                0.66199,                 1.1225,                0.51066,                 0.5254,                0.58353,                0.24503,                 1.8753,                 3.0083,                 1.5766,             0.00072001,             0.00072001,             0.00072001
                     63,                 1.2482,                0.64914,                 1.1188,                0.51064,                0.51286,                0.56716,                0.24436,                 1.8987,                 2.9612,                 1.6155,             0.00070895,             0.00070895,             0.00070895
                     64,                 1.2188,                0.64814,                  1.144,                0.51392,                0.51722,                0.56632,                 0.2256,                 1.9328,                 2.9493,                  1.613,             0.00069782,             0.00069782,             0.00069782
                     65,                 1.2074,                0.67547,                 1.1435,                0.52564,                0.54749,                0.57378,                0.20566,                 2.1537,                 2.6603,                 1.8144,             0.00068664,             0.00068664,             0.00068664
                     66,                 1.1774,                  0.628,                  1.109,                0.55367,                0.55861,                0.58783,                0.20588,                 2.1568,                 2.6068,                 1.8156,             0.00067539,             0.00067539,             0.00067539
                     67,                 1.1663,                0.64122,                 1.1115,                0.57235,                0.62946,                0.60741,                0.25756,                 1.8668,                 1.9793,                 1.5798,              0.0006641,              0.0006641,              0.0006641
                     68,                 1.2021,                0.63553,                 1.1598,                0.50803,                 0.5653,                  0.573,                0.23568,                 1.8802,                 2.5855,                 1.6041,             0.00065277,             0.00065277,             0.00065277
                     69,                  1.181,                0.64631,                 1.1132,                0.51691,                0.56078,                0.56732,                0.23047,                  1.863,                 2.9847,                 1.5915,             0.00064139,             0.00064139,             0.00064139
                     70,                 1.1376,                0.58822,                 1.0862,                0.51307,                 0.5267,                0.54706,                0.21777,                 1.8877,                 3.2016,                 1.5693,             0.00062998,             0.00062998,             0.00062998
                     71,                 1.1663,                0.59247,                 1.0995,                0.55858,                0.56844,                0.58729,                0.23294,                 1.9247,                 2.9152,                 1.6331,             0.00061854,             0.00061854,             0.00061854
                     72,                 1.1458,                0.62181,                 1.1225,                0.59895,                0.57617,                0.61028,                0.28283,                 1.6742,                 2.3076,                 1.4448,             0.00060707,             0.00060707,             0.00060707
                     73,                 1.2103,                0.60873,                 1.1246,                0.53821,                0.55528,                0.55852,                0.26671,                 1.6062,                 2.8225,                 1.4094,             0.00059559,             0.00059559,             0.00059559
                     74,                 1.1606,                0.58196,                 1.1045,                0.57719,                0.59772,                 0.5738,                0.27824,                 1.6791,                 2.3208,                  1.447,             0.00058408,             0.00058408,             0.00058408
                     75,                 1.2082,                0.62899,                 1.0912,                0.56362,                0.58364,                0.56824,                 0.2397,                  1.775,                 2.5266,                 1.5339,             0.00057257,             0.00057257,             0.00057257
                     76,                 1.1455,                0.58813,                 1.1223,                0.52013,                0.53674,                0.56903,                0.23051,                  1.897,                 3.1168,                 1.5993,             0.00056106,             0.00056106,             0.00056106
                     77,                 1.0914,                 0.5725,                 1.0744,                0.49179,                0.53967,                0.55198,                 0.2075,                 1.9087,                 2.9973,                 1.5921,             0.00054954,             0.00054954,             0.00054954
                     78,                 1.1122,                0.56191,                 1.0852,                0.54361,                0.53771,                0.58373,                0.22955,                 1.8751,                 3.0562,                  1.595,             0.00053803,             0.00053803,             0.00053803
                     79,                 1.1192,                 0.5633,                 1.0632,                0.52976,                0.54407,                0.58083,                0.24627,                 1.7896,                 2.9536,                 1.5232,             0.00052652,             0.00052652,             0.00052652
                     80,                 1.0899,                0.53448,                 1.0402,                0.49886,                0.52923,                0.56156,                0.22745,                 1.8507,                 2.9788,                 1.5546,             0.00051504,             0.00051504,             0.00051504
                     81,                 1.0969,                0.56389,                 1.0712,                0.49482,                0.50002,                0.52645,                0.19545,                 1.9292,                  3.129,                 1.6293,             0.00050357,             0.00050357,             0.00050357
                     82,                 1.0914,                 0.5493,                 1.0475,                0.51908,                0.52552,                0.55678,                 0.2032,                 1.9994,                 3.1976,                 1.6908,             0.00049213,             0.00049213,             0.00049213
                     83,                 1.0891,                0.54584,                 1.0725,                0.50069,                 0.4992,                0.53094,                0.20394,                   1.91,                 3.1723,                  1.612,             0.00048072,             0.00048072,             0.00048072
                     84,                 1.0793,                0.56439,                 1.0681,                0.53445,                0.55008,                0.58219,                0.23584,                 1.8623,                 2.9917,                 1.6016,             0.00046934,             0.00046934,             0.00046934
                     85,                 1.1407,                 0.5607,                 1.0829,                0.54966,                 0.5678,                0.58142,                0.25464,                 1.8854,                 2.8892,                 1.6272,             0.00045801,             0.00045801,             0.00045801
                     86,                 1.0894,                 0.5426,                 1.0477,                0.52217,                0.58265,                0.57517,                0.22819,                  1.944,                 2.9267,                 1.6772,             0.00044672,             0.00044672,             0.00044672
                     87,                 1.0823,                0.55061,                 1.0498,                0.54228,                0.53967,                 0.5654,                0.22195,                 2.0072,                 2.9874,                 1.7052,             0.00043547,             0.00043547,             0.00043547
                     88,                 1.0521,                0.53653,                 1.0244,                0.54153,                0.54707,                0.54627,                0.22906,                 1.9134,                 2.9745,                 1.6616,             0.00042429,             0.00042429,             0.00042429
                     89,                 1.0644,                0.55221,                 1.0828,                0.54843,                0.56158,                0.56481,                0.26238,                 1.7462,                 2.9861,                 1.5412,             0.00041316,             0.00041316,             0.00041316
                     90,                 1.0574,                0.53427,                 1.0422,                0.53349,                 0.5715,                0.55911,                0.24859,                 1.7857,                 3.0333,                 1.5957,              0.0004021,              0.0004021,              0.0004021
                     91,                 1.0336,                 0.5377,                 1.0383,                 0.5341,                0.54258,                0.56662,                0.22977,                 1.8318,                 3.1689,                 1.6072,             0.00039111,             0.00039111,             0.00039111
                     92,                 1.0718,                0.53851,                  1.053,                0.51968,                0.53979,                0.55565,                0.20821,                 2.0315,                 3.3089,                 1.7593,              0.0003802,              0.0003802,              0.0003802
                     93,                 1.0581,                0.52407,                 1.0354,                0.53335,                 0.5438,                0.56731,                0.28151,                  1.611,                 3.1116,                 1.4352,             0.00036936,             0.00036936,             0.00036936
                     94,                 1.0835,                0.53421,                 1.0203,                0.52102,                0.54721,                0.56708,                0.21502,                 1.9923,                 3.1671,                 1.7235,             0.00035861,             0.00035861,             0.00035861
                     95,                 1.0366,                0.50475,                 1.0339,                0.53615,                0.53246,                0.57694,                0.22437,                 1.9687,                 3.1052,                 1.7093,             0.00034794,             0.00034794,             0.00034794
                     96,                0.99145,                 0.4918,                 1.0025,                0.54767,                0.56682,                0.60984,                0.27258,                 1.7902,                 2.9918,                 1.5672,             0.00033737,             0.00033737,             0.00033737
                     97,                 1.0201,                 0.5238,                 1.0553,                0.53107,                0.53461,                0.58761,                0.24917,                 1.8252,                  3.299,                 1.5959,              0.0003269,              0.0003269,              0.0003269
                     98,                  1.049,                0.52586,                 1.0216,                0.52878,                0.55419,                0.57132,                0.25536,                  1.805,                 3.2997,                 1.5788,             0.00031653,             0.00031653,             0.00031653
                     99,                0.99064,                 0.4876,                 1.0015,                0.51561,                0.54505,                0.53908,                0.21391,                 1.8578,                 3.2258,                 1.6116,             0.00030627,             0.00030627,             0.00030627
                    100,                0.97922,                 0.4952,                  1.033,                0.54668,                0.54435,                0.57614,                0.23897,                 1.8715,                 3.2804,                 1.6368,             0.00029612,             0.00029612,             0.00029612
                    101,                0.97165,                0.49872,                  1.002,                0.53213,                 0.5593,                 0.5769,                0.23736,                 1.8497,                 3.2136,                 1.6287,             0.00028608,             0.00028608,             0.00028608
                    102,                0.99802,                0.49062,                 1.0197,                0.53706,                0.56192,                0.57064,                0.24029,                 1.8462,                 3.1332,                 1.6312,             0.00027617,             0.00027617,             0.00027617
                    103,                 0.9675,                 0.4912,                 1.0384,                0.52344,                0.57504,                0.57299,                  0.238,                 1.8849,                 3.1555,                 1.6731,             0.00026638,             0.00026638,             0.00026638
                    104,                0.98635,                0.52564,                 1.0492,                0.54398,                0.57938,                0.59086,                0.26159,                 1.8383,                 3.0038,                 1.6176,             0.00025672,             0.00025672,             0.00025672
                    105,                0.96736,                0.47826,                 1.0061,                0.54533,                0.57926,                0.59151,                0.24136,                 1.9686,                 3.0597,                  1.728,             0.00024719,             0.00024719,             0.00024719
                    106,                 0.9718,                0.48177,                0.99851,                0.54829,                0.56315,                0.57688,                0.24836,                 1.8522,                 3.1611,                 1.6169,             0.00023781,             0.00023781,             0.00023781
                    107,                0.98555,                0.50062,                 1.0107,                0.53391,                 0.5517,                0.56151,                0.22614,                 1.9903,                 3.3763,                  1.745,             0.00022856,             0.00022856,             0.00022856
                    108,                 0.9153,                0.47114,                 0.9999,                0.54375,                0.56145,                0.58157,                0.25994,                 1.7747,                 3.3327,                 1.5731,             0.00021946,             0.00021946,             0.00021946
                    109,                0.93308,                0.47373,                0.99361,                0.54644,                0.56703,                0.57707,                 0.2351,                 1.9092,                 3.3375,                 1.6832,             0.00021051,             0.00021051,             0.00021051
                    110,                 0.8898,                 0.4636,                 1.0081,                0.53474,                 0.5845,                0.58613,                0.25253,                 1.8473,                 3.1301,                 1.6265,             0.00020171,             0.00020171,             0.00020171
                    111,                0.95576,                0.47587,                 1.0115,                0.55778,                0.56893,                0.57941,                0.24877,                 1.8258,                 3.0893,                 1.6157,             0.00019307,             0.00019307,             0.00019307
                    112,                0.89521,                 0.4651,                0.97176,                0.56098,                0.57941,                 0.5871,                 0.2594,                 1.7945,                 3.0878,                 1.5927,             0.00018459,             0.00018459,             0.00018459
                    113,                0.92265,                0.46904,                0.98324,                0.55059,                0.54908,                0.56655,                0.23756,                 1.8937,                 3.1692,                 1.6824,             0.00017628,             0.00017628,             0.00017628
                    114,                0.92289,                0.47826,                0.99664,                0.54909,                0.53423,                0.55613,                0.23656,                 1.8734,                 3.2154,                 1.6614,             0.00016813,             0.00016813,             0.00016813
                    115,                0.92321,                0.48031,                0.98123,                0.54425,                 0.5898,                0.57874,                0.25435,                 1.8292,                 3.1947,                  1.629,             0.00016016,             0.00016016,             0.00016016
                    116,                0.90494,                0.45606,                0.98539,                0.55499,                0.57906,                0.56763,                0.24023,                 1.8866,                 3.1346,                 1.6768,             0.00015237,             0.00015237,             0.00015237
                    117,                 0.9014,                0.45265,                0.98311,                0.56063,                0.59191,                0.57887,                 0.2578,                 1.8495,                 3.0642,                 1.6693,             0.00014475,             0.00014475,             0.00014475
                    118,                 0.8833,                0.44623,                0.96376,                 0.5549,                0.59309,                0.57797,                 0.2552,                 1.8437,                 3.1336,                 1.6616,             0.00013732,             0.00013732,             0.00013732
                    119,                  0.913,                0.46642,                 1.0002,                0.56319,                0.58133,                0.57521,                0.24731,                 1.8483,                 3.1916,                 1.6572,             0.00013007,             0.00013007,             0.00013007
                    120,                0.89493,                0.45109,                0.97995,                0.55662,                0.57076,                0.56995,                0.24965,                 1.8053,                 3.2622,                 1.6231,             0.00012301,             0.00012301,             0.00012301
                    121,                0.91501,                0.45128,                0.97001,                0.55567,                0.56547,                0.56728,                0.23701,                 1.8223,                 3.3715,                 1.6326,             0.00011614,             0.00011614,             0.00011614
                    122,                0.88614,                0.45133,                0.96507,                  0.543,                0.55533,                0.55513,                0.22118,                 1.8686,                 3.4375,                  1.665,             0.00010947,             0.00010947,             0.00010947
                    123,                0.88605,                0.43576,                0.96676,                0.54697,                0.55161,                0.55908,                0.22664,                  1.869,                 3.3987,                 1.6766,             0.00010299,             0.00010299,             0.00010299
                    124,                0.89296,                 0.4474,                0.96291,                0.54378,                0.55609,                0.55678,                0.22955,                 1.8624,                 3.3953,                 1.6781,             9.6721e-05,             9.6721e-05,             9.6721e-05
