                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.2175,                0.67219,                 1.1399,                0.42497,                0.41232,                0.35402,                  0.207,                 1.4713,                 2.4284,                 1.2356,             0.00029612,             0.00029612,             0.00029612
                     68,                 1.1983,                0.67494,                 1.1216,                0.42656,                0.42248,                0.35235,                0.20002,                 1.5118,                  2.363,                 1.2583,             0.00028111,             0.00028111,             0.00028111
                     69,                 1.2616,                0.67372,                 1.1367,                0.43341,                0.39152,                0.33146,                0.19054,                 1.4586,                 2.4404,                 1.2544,             0.00026638,             0.00026638,             0.00026638
                     70,                 1.2433,                0.70248,                 1.1101,                0.42685,                 0.4164,                0.34227,                 0.1945,                 1.5086,                 2.3586,                 1.2561,             0.00025194,             0.00025194,             0.00025194
                     71,                 1.2062,                0.68042,                 1.1213,                0.43513,                0.41693,                0.34739,                0.20527,                 1.4484,                 2.3751,                 1.2282,             0.00023781,             0.00023781,             0.00023781
                     72,                 1.1699,                0.63925,                 1.1002,                0.42691,                0.40266,                0.33344,                0.19637,                 1.4567,                 2.4046,                 1.2359,             0.00022399,             0.00022399,             0.00022399
                     73,                 1.2071,                0.68472,                 1.0837,                0.42398,                0.41115,                0.34143,                0.20149,                 1.4481,                  2.397,                 1.2373,             0.00021051,             0.00021051,             0.00021051
                     74,                 1.1938,                0.66644,                 1.1253,                0.42183,                0.40487,                0.33886,                 0.1977,                 1.4602,                 2.4052,                 1.2481,             0.00019737,             0.00019737,             0.00019737
                     75,                 1.1994,                0.69024,                 1.1243,                0.42487,                0.42243,                0.35244,                0.20493,                 1.4883,                 2.4012,                  1.259,             0.00018459,             0.00018459,             0.00018459
                     76,                  1.191,                0.68072,                 1.0924,                0.41013,                0.42979,                0.35089,                0.20467,                  1.475,                 2.3961,                 1.2593,             0.00017219,             0.00017219,             0.00017219
                     77,                 1.1758,                0.63884,                 1.0895,                0.43362,                0.41121,                 0.3509,                0.20414,                 1.4587,                 2.4313,                 1.2494,             0.00016016,             0.00016016,             0.00016016
                     78,                 1.2153,                0.66118,                  1.118,                0.41418,                 0.4243,                0.34386,                0.20027,                 1.4545,                  2.462,                 1.2453,             0.00014854,             0.00014854,             0.00014854
                     79,                 1.1764,                0.63452,                 1.0642,                0.41915,                0.43099,                0.33876,                0.19722,                 1.4627,                 2.4709,                 1.2447,             0.00013732,             0.00013732,             0.00013732
                     80,                 1.2277,                0.67746,                 1.1268,                 0.4198,                0.43136,                0.33692,                0.19746,                  1.443,                 2.4934,                 1.2362,             0.00012651,             0.00012651,             0.00012651
                     81,                 1.1924,                0.64714,                  1.099,                0.43339,                0.41303,                0.33528,                0.19737,                 1.4383,                 2.4747,                  1.234,             0.00011614,             0.00011614,             0.00011614
                     82,                 1.1689,                0.66075,                 1.1176,                0.42466,                0.42099,                0.33295,                0.19636,                 1.4346,                  2.457,                 1.2288,             0.00010621,             0.00010621,             0.00010621
                     83,                 1.1558,                0.60931,                 1.0845,                0.42992,                0.40494,                 0.3289,                 0.1945,                 1.4154,                  2.506,                 1.2246,             9.6721e-05,             9.6721e-05,             9.6721e-05
                     84,                  1.192,                0.66016,                 1.1081,                0.41766,                0.42378,                0.32721,                0.19331,                 1.4332,                 2.4845,                  1.228,             8.7694e-05,             8.7694e-05,             8.7694e-05
                     85,                 1.2109,                0.69848,                 1.1018,                0.42687,                0.40871,                 0.3254,                0.18904,                 1.4474,                 2.4908,                 1.2354,             7.9135e-05,             7.9135e-05,             7.9135e-05
                     86,                 1.1395,                0.61123,                 1.0678,                0.43598,                0.40997,                0.32687,                0.19124,                 1.4363,                 2.4774,                 1.2267,              7.105e-05,              7.105e-05,              7.105e-05
                     87,                  1.136,                0.61521,                 1.0739,                0.43115,                0.41458,                 0.3319,                0.19719,                 1.4293,                 2.4778,                 1.2236,              6.345e-05,              6.345e-05,              6.345e-05
                     88,                 1.1546,                0.62675,                 1.0812,                0.43033,                 0.4102,                0.33128,                0.19694,                 1.4253,                  2.494,                 1.2264,              5.634e-05,              5.634e-05,              5.634e-05
                     89,                 1.1559,                 0.6232,                 1.0834,                0.43273,                0.41176,                0.32954,                 0.1964,                 1.4323,                 2.4877,                 1.2285,             4.9729e-05,             4.9729e-05,             4.9729e-05
                     90,                 1.1465,                0.60623,                 1.0575,                0.42957,                0.41309,                0.33009,                 0.1963,                 1.4406,                 2.4925,                 1.2317,             4.3622e-05,             4.3622e-05,             4.3622e-05
                     91,                 1.1012,                0.58493,                 1.0866,                0.43193,                0.42037,                0.32996,                0.19609,                 1.4382,                 2.4728,                  1.229,             3.8026e-05,             3.8026e-05,             3.8026e-05
                     92,                 1.0671,                0.56651,                 1.0738,                0.43512,                0.41931,                0.32973,                0.19892,                 1.4285,                 2.4489,                 1.2251,             3.2946e-05,             3.2946e-05,             3.2946e-05
                     93,                 1.1041,                0.54758,                 1.0911,                0.43843,                0.41478,                0.32933,                0.19829,                 1.4242,                 2.4494,                 1.2265,             2.8388e-05,             2.8388e-05,             2.8388e-05
                     94,                 1.0516,                0.52277,                 1.0501,                0.44079,                0.41354,                0.32645,                0.19457,                 1.4218,                 2.4815,                 1.2286,             2.4354e-05,             2.4354e-05,             2.4354e-05
                     95,                 1.0618,                0.52257,                 1.0454,                0.43789,                0.41099,                0.32349,                0.19158,                 1.4258,                 2.5072,                  1.233,             2.0851e-05,             2.0851e-05,             2.0851e-05
                     96,                  1.037,                 0.5189,                 1.0543,                0.43712,                0.41081,                0.32218,                0.18961,                 1.4299,                 2.5162,                 1.2367,             1.7881e-05,             1.7881e-05,             1.7881e-05
                     97,                 1.0568,                0.51861,                 1.0729,                  0.433,                0.41531,                0.32068,                0.18784,                 1.4283,                 2.5138,                 1.2363,             1.5446e-05,             1.5446e-05,             1.5446e-05
                     98,                 1.0357,                 0.5024,                 1.0629,                0.43518,                0.41032,                0.31839,                0.18745,                  1.428,                 2.5113,                  1.236,             1.3551e-05,             1.3551e-05,             1.3551e-05
                     99,                 1.0141,                0.54124,                 1.0456,                0.43548,                0.41422,                0.31726,                0.18717,                 1.4326,                 2.5141,                 1.2383,             1.2195e-05,             1.2195e-05,             1.2195e-05
                    100,                 1.0814,                0.51715,                 1.0818,                 0.4309,                0.41578,                0.31733,                0.18669,                 1.4345,                 2.5183,                 1.2402,             1.1381e-05,             1.1381e-05,             1.1381e-05
