                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.5666,                0.90113,                 1.1949,                0.75301,                0.73025,                0.76424,                0.31665,                 1.9611,                 1.1888,                 1.4566,             0.00043697,             0.00043697,             0.00043697
                     15,                 1.5851,                0.91147,                 1.1766,                0.77482,                0.71644,                0.77267,                0.34224,                 1.8167,                 1.1761,                 1.3538,             0.00046581,             0.00046581,             0.00046581
                     16,                 1.5338,                0.90446,                 1.1827,                0.82392,                0.73671,                0.81084,                0.35243,                 1.8401,                 1.0877,                 1.3719,               0.000494,               0.000494,               0.000494
                     17,                 1.5681,                0.87984,                 1.1778,                0.65911,                0.61223,                0.64721,                0.22978,                 2.0789,                 1.2958,                 1.5047,             0.00052149,             0.00052149,             0.00052149
                     18,                 1.5116,                0.84926,                 1.1555,                0.64888,                0.61037,                0.65191,                0.24224,                 2.1358,                 1.3935,                 1.5357,             0.00054824,             0.00054824,             0.00054824
                     19,                 1.5073,                0.85125,                 1.1514,                0.68737,                0.61918,                0.67119,                0.26707,                 1.9883,                 1.2449,                 1.4555,             0.00057422,             0.00057422,             0.00057422
                     20,                 1.4965,                0.83702,                 1.1582,                 0.6951,                0.58608,                0.67698,                0.29136,                 1.9485,                 1.4525,                 1.4412,             0.00059938,             0.00059938,             0.00059938
                     21,                 1.4834,                0.83047,                 1.1741,                0.65514,                0.60138,                0.65279,                0.28025,                 1.9869,                 1.4285,                 1.4481,              0.0006237,              0.0006237,              0.0006237
                     22,                 1.4888,                0.81417,                 1.1564,                0.66209,                0.66007,                0.70402,                0.32038,                 1.8392,                 1.3177,                 1.3745,             0.00064714,             0.00064714,             0.00064714
                     23,                 1.4683,                 0.8082,                 1.1307,                0.65465,                0.63901,                0.65276,                0.28828,                 1.9852,                 1.3094,                 1.4181,             0.00066966,             0.00066966,             0.00066966
                     24,                 1.4543,                0.79314,                 1.1253,                0.72848,                0.62086,                0.69529,                0.31583,                 1.9185,                 1.2209,                 1.3851,             0.00069124,             0.00069124,             0.00069124
                     25,                 1.4149,                0.77109,                 1.1085,                0.80196,                0.67406,                0.75568,                0.34332,                 1.9046,                 1.2163,                 1.4087,             0.00071184,             0.00071184,             0.00071184
                     26,                 1.4349,                0.77795,                 1.1144,                0.71666,                0.63228,                0.70003,                0.25504,                 2.0872,                 1.3041,                 1.4776,             0.00073144,             0.00073144,             0.00073144
                     27,                 1.4842,                0.82355,                 1.1552,                0.78225,                0.61439,                0.73119,                0.29236,                 2.0271,                 1.2655,                 1.4486,             0.00075001,             0.00075001,             0.00075001
                     28,                 1.3961,                 0.7621,                 1.1179,                0.76758,                0.69063,                0.77141,                0.27611,                 2.0308,                 1.2644,                 1.4441,             0.00076753,             0.00076753,             0.00076753
                     29,                 1.4063,                0.74775,                 1.1204,                0.81527,                0.70989,                0.83717,                0.36558,                 1.8366,                 1.1927,                 1.3707,             0.00078398,             0.00078398,             0.00078398
                     30,                 1.4778,                0.78581,                 1.1239,                0.61326,                 0.6969,                0.69629,                0.26437,                  2.056,                 1.3525,                  1.478,             0.00079933,             0.00079933,             0.00079933
                     31,                 1.4512,                0.77563,                 1.1418,                0.75769,                0.69133,                0.76015,                0.33551,                 1.9013,                 1.1361,                 1.3884,             0.00081356,             0.00081356,             0.00081356
                     32,                 1.4791,                0.81148,                 1.1668,                0.82672,                0.73107,                0.82992,                0.39535,                 1.7047,                  1.012,                  1.303,             0.00082666,             0.00082666,             0.00082666
                     33,                 1.4103,                0.76304,                 1.1131,                0.87246,                 0.6899,                0.79208,                0.34172,                 1.9244,                 1.0681,                 1.4297,             0.00083862,             0.00083862,             0.00083862
                     34,                 1.4515,                0.78849,                 1.1328,                0.75765,                0.72121,                0.76544,                0.32698,                 1.9626,                 1.1242,                 1.4597,               0.000841,               0.000841,               0.000841
                     35,                 1.4213,                0.77092,                 1.1191,                0.79518,                0.68865,                0.73897,                 0.3107,                 2.0721,                 1.0844,                 1.5002,             0.00082599,             0.00082599,             0.00082599
                     36,                 1.3533,                0.69999,                 1.0971,                0.70439,                0.63238,                0.67815,                0.26944,                 2.1759,                  1.178,                 1.5364,             0.00081072,             0.00081072,             0.00081072
                     37,                 1.3715,                 0.7284,                 1.0848,                 0.6773,                  0.587,                0.58037,                0.19928,                 2.5187,                 1.1874,                 1.7483,             0.00079521,             0.00079521,             0.00079521
                     38,                 1.3616,                0.70301,                 1.1061,                0.78608,                0.64692,                0.70666,                0.26901,                 2.1469,                 1.0973,                 1.5355,             0.00077946,             0.00077946,             0.00077946
                     39,                 1.3716,                0.73524,                 1.0903,                0.86306,                0.70396,                0.77792,                0.36151,                    1.8,                 1.0611,                  1.358,              0.0007635,              0.0007635,              0.0007635
                     40,                 1.3817,                 0.7001,                 1.1103,                0.76418,                0.74743,                0.74506,                0.32893,                 1.9429,                 1.0547,                 1.4348,             0.00074734,             0.00074734,             0.00074734
                     41,                 1.3289,                0.69964,                 1.0576,                0.73918,                0.72956,                0.74462,                0.33844,                 1.9323,                 1.0447,                 1.4213,               0.000731,               0.000731,               0.000731
                     42,                 1.3486,                0.68599,                 1.0924,                0.71717,                0.57339,                 0.6168,                0.22898,                 2.3102,                 1.2661,                 1.6429,             0.00071448,             0.00071448,             0.00071448
                     43,                  1.311,                0.67065,                 1.0547,                0.72232,                0.63968,                  0.668,                0.25024,                 2.1424,                 1.2477,                 1.5411,             0.00069782,             0.00069782,             0.00069782
                     44,                 1.2717,                0.64887,                 1.0477,                0.77534,                0.67786,                0.69095,                0.25738,                 2.2005,                 1.1295,                 1.5668,             0.00068102,             0.00068102,             0.00068102
                     45,                 1.3122,                0.66405,                 1.0797,                0.74962,                0.66323,                0.69727,                0.28422,                 2.0939,                 1.0815,                  1.491,              0.0006641,              0.0006641,              0.0006641
                     46,                 1.3366,                0.68325,                 1.0804,                0.58318,                0.53046,                0.52994,                0.16658,                 2.5974,                 1.2953,                 1.8174,             0.00064709,             0.00064709,             0.00064709
                     47,                 1.4173,                0.69891,                 1.1168,                0.72722,                0.71484,                0.73917,                0.32927,                 1.9864,                 1.0583,                 1.4433,             0.00062998,             0.00062998,             0.00062998
                     48,                 1.3743,                0.68309,                 1.0959,                0.59158,                0.54251,                0.54998,                0.17255,                 2.5744,                 1.3061,                 1.7986,             0.00061281,             0.00061281,             0.00061281
                     49,                 1.3347,                0.68813,                 1.0626,                0.73151,                0.67756,                0.69773,                0.27637,                 2.1931,                 1.0483,                 1.5373,             0.00059559,             0.00059559,             0.00059559
                     50,                 1.2906,                0.66135,                 1.0445,                0.79099,                0.61104,                0.70487,                0.26786,                 2.2469,                 0.9968,                  1.584,             0.00057833,             0.00057833,             0.00057833
                     51,                  1.341,                0.67624,                 1.0842,                 0.8712,                0.77927,                0.82815,                0.35613,                 1.9351,                0.83065,                 1.4199,             0.00056106,             0.00056106,             0.00056106
                     52,                 1.2405,                0.61744,                 1.0417,                0.83144,                0.77139,                 0.8045,                0.31722,                 2.1497,                0.87524,                 1.5432,             0.00054378,             0.00054378,             0.00054378
                     53,                 1.2417,                0.61457,                 1.0474,                0.85421,                0.80745,                0.82563,                0.36035,                 1.9514,                0.82126,                 1.4294,             0.00052652,             0.00052652,             0.00052652
                     54,                 1.2904,                0.64906,                 1.0671,                0.80724,                0.78304,                0.77884,                0.29648,                 2.1254,                0.88541,                 1.5118,              0.0005093,              0.0005093,              0.0005093
                     55,                 1.2388,                 0.6147,                 1.0352,                0.85626,                 0.8443,                0.85491,                0.35877,                 1.9961,                  0.824,                 1.4537,             0.00049213,             0.00049213,             0.00049213
                     56,                 1.2237,                0.61545,                 1.0362,                 0.8146,                0.81246,                  0.825,                0.33761,                 2.0376,                0.82408,                 1.5114,             0.00047502,             0.00047502,             0.00047502
                     57,                 1.2243,                0.61219,                 1.0404,                0.88366,                0.86568,                0.88798,                0.44488,                   1.71,                0.71443,                 1.3248,             0.00045801,             0.00045801,             0.00045801
                     58,                 1.2348,                0.59873,                 1.0384,                0.84942,                0.80599,                 0.8337,                 0.3609,                 1.9976,                0.80263,                 1.4683,             0.00044109,             0.00044109,             0.00044109
                     59,                 1.2654,                0.63423,                  1.057,                0.88159,                0.84343,                0.87373,                0.39176,                 1.8752,                 0.7522,                 1.3832,             0.00042429,             0.00042429,             0.00042429
                     60,                   1.21,                0.60578,                 1.0451,                 0.8649,                0.82237,                0.83207,                0.36486,                 1.9686,                0.78022,                 1.4535,             0.00040763,             0.00040763,             0.00040763
                     61,                 1.2083,                0.60915,                 1.0384,                0.87475,                0.81818,                0.84379,                 0.3764,                    1.9,                0.75344,                 1.4198,             0.00039111,             0.00039111,             0.00039111
                     62,                 1.1265,                0.55486,                 1.0019,                0.84196,                0.79821,                0.80325,                0.32874,                 2.0751,                0.80358,                  1.516,             0.00037477,             0.00037477,             0.00037477
                     63,                 1.1972,                0.57772,                 1.0309,                0.78867,                0.79669,                0.79057,                0.32034,                 2.1212,                0.79251,                 1.5626,             0.00035861,             0.00035861,             0.00035861
                     64,                 1.1849,                0.58672,                 1.0148,                0.79174,                 0.7934,                0.81265,                0.31402,                 2.1319,                0.82486,                 1.5285,             0.00034265,             0.00034265,             0.00034265
                     65,                 1.2134,                0.58987,                 1.0295,                 0.8051,                0.78269,                0.80781,                0.31417,                 2.1619,                0.85412,                 1.5414,              0.0003269,              0.0003269,              0.0003269
                     66,                 1.1739,                0.57441,                 1.0274,                0.90224,                0.85384,                0.87949,                0.39077,                 1.8478,                0.73976,                 1.3789,             0.00031139,             0.00031139,             0.00031139
                     67,                 1.1622,                0.58228,                 1.0187,                0.82211,                0.79915,                 0.8029,                0.32685,                 2.0572,                0.79905,                 1.5129,             0.00029612,             0.00029612,             0.00029612
                     68,                 1.1201,                0.54268,                0.99786,                 0.8753,                0.81491,                0.85753,                0.35505,                  2.047,                0.76654,                  1.493,             0.00028111,             0.00028111,             0.00028111
                     69,                 1.0957,                0.53401,                0.98957,                0.85501,                0.81354,                0.84104,                0.38134,                 1.9393,                0.75198,                 1.4435,             0.00026638,             0.00026638,             0.00026638
                     70,                 1.1431,                0.58787,                 1.0027,                0.81029,                0.77984,                  0.795,                0.31891,                 2.1313,                0.80175,                 1.5495,             0.00025194,             0.00025194,             0.00025194
                     71,                 1.0981,                0.55249,                0.99043,                0.87679,                0.82142,                0.84426,                0.34301,                 2.0419,                0.76191,                 1.4928,             0.00023781,             0.00023781,             0.00023781
                     72,                 1.0915,                 0.5338,                0.99827,                0.87687,                0.82448,                  0.864,                0.38102,                 1.9228,                0.74027,                 1.4339,             0.00022399,             0.00022399,             0.00022399
                     73,                 1.0837,                0.53683,                0.98152,                0.83678,                0.78923,                0.81059,                0.33788,                 2.0681,                 0.7795,                 1.5151,             0.00021051,             0.00021051,             0.00021051
                     74,                 1.0831,                0.53818,                0.98033,                0.86291,                0.81824,                0.84311,                0.36065,                 1.9783,                 0.7456,                 1.4513,             0.00019737,             0.00019737,             0.00019737
                     75,                 1.1017,                0.54605,                0.98877,                0.89675,                0.84903,                0.87945,                0.38912,                 1.9186,                0.74383,                 1.4293,             0.00018459,             0.00018459,             0.00018459
                     76,                 1.1017,                0.55449,                0.99376,                0.87029,                0.81394,                0.84461,                0.37258,                 1.9511,                0.75991,                 1.4515,             0.00017219,             0.00017219,             0.00017219
                     77,                 1.0696,                0.53797,                 0.9777,                0.84535,                0.79831,                0.82426,                0.36761,                 1.9661,                0.75263,                 1.4529,             0.00016016,             0.00016016,             0.00016016
                     78,                 1.0275,                0.50678,                0.97847,                0.83504,                0.82733,                0.83579,                0.38638,                 1.9061,                0.73643,                 1.4326,             0.00014854,             0.00014854,             0.00014854
                     79,                 1.0241,                0.51325,                0.97738,                0.83779,                 0.8186,                0.81872,                0.35823,                 2.0064,                0.75811,                 1.4956,             0.00013732,             0.00013732,             0.00013732
                     80,                 1.0343,                0.51537,                0.98211,                0.82904,                0.81632,                0.82706,                0.34426,                 2.0516,                0.76696,                  1.514,             0.00012651,             0.00012651,             0.00012651
                     81,                  1.029,                0.51087,                0.97194,                0.84594,                0.82091,                 0.8332,                0.37659,                 1.9321,                0.74261,                 1.4507,             0.00011614,             0.00011614,             0.00011614
                     82,                 1.0202,                0.50401,                0.97147,                0.86876,                0.82439,                 0.8318,                 0.3728,                 1.9381,                0.73338,                 1.4668,             0.00010621,             0.00010621,             0.00010621
                     83,                 1.0276,                0.50919,                0.97376,                0.86634,                0.81504,                0.83684,                0.34343,                 2.0672,                0.76183,                 1.5464,             9.6721e-05,             9.6721e-05,             9.6721e-05
                     84,                 1.0658,                0.53155,                0.99527,                0.86098,                0.82413,                0.84329,                0.34193,                 2.1004,                0.77902,                 1.5587,             8.7694e-05,             8.7694e-05,             8.7694e-05
                     85,                0.99932,                0.49934,                0.95167,                0.85711,                0.83166,                0.84583,                0.35968,                  2.028,                0.75321,                 1.5103,             7.9135e-05,             7.9135e-05,             7.9135e-05
                     86,                 1.0416,                  0.505,                0.97151,                0.85981,                0.81346,                0.84151,                0.34767,                 2.0339,                0.75325,                 1.5137,              7.105e-05,              7.105e-05,              7.105e-05
                     87,                 1.0124,                0.51997,                0.97108,                 0.8548,                0.81664,                0.82967,                0.34125,                 2.0527,                0.75563,                 1.5263,              6.345e-05,              6.345e-05,              6.345e-05
                     88,                 1.0207,                0.49402,                0.97325,                0.85691,                0.82065,                0.83749,                0.34207,                 2.0612,                0.75947,                 1.5328,              5.634e-05,              5.634e-05,              5.634e-05
                     89,                0.99317,                0.50357,                0.96439,                0.86282,                0.83973,                0.85005,                0.35182,                 2.0311,                0.75324,                 1.5167,             4.9729e-05,             4.9729e-05,             4.9729e-05
                     90,                0.99446,                0.48223,                0.96879,                0.85917,                0.82634,                0.84266,                0.34976,                 2.0387,                0.75488,                 1.5203,             4.3622e-05,             4.3622e-05,             4.3622e-05
                     91,                0.97995,                0.51645,                0.96562,                0.87009,                0.82758,                0.84112,                0.34397,                 2.0388,                0.75444,                 1.5228,             3.8026e-05,             3.8026e-05,             3.8026e-05
                     92,                0.95464,                 0.4875,                 0.9605,                0.87406,                 0.8205,                0.84293,                0.35671,                 1.9987,                0.73643,                 1.4977,             3.2946e-05,             3.2946e-05,             3.2946e-05
                     93,                0.92699,                0.44856,                0.93918,                0.87542,                0.82453,                0.84435,                0.36463,                 1.9763,                0.73602,                 1.4841,             2.8388e-05,             2.8388e-05,             2.8388e-05
                     94,                0.92083,                0.44859,                0.93732,                0.87598,                0.81797,                0.83922,                0.36966,                 1.9646,                0.72888,                 1.4779,             2.4354e-05,             2.4354e-05,             2.4354e-05
                     95,                 0.9284,                0.44874,                0.94767,                0.87569,                0.81809,                0.84663,                0.36877,                 1.9774,                0.73547,                 1.4865,             2.0851e-05,             2.0851e-05,             2.0851e-05
                     96,                0.94197,                0.44551,                0.94569,                0.86373,                0.80733,                0.82007,                0.35785,                  2.001,                0.74214,                 1.5041,             1.7881e-05,             1.7881e-05,             1.7881e-05
                     97,                0.89985,                0.43785,                0.93568,                0.85839,                0.80751,                0.82042,                0.35316,                 2.0151,                0.74087,                 1.5167,             1.5446e-05,             1.5446e-05,             1.5446e-05
                     98,                 0.9033,                0.43773,                0.93355,                0.86014,                0.80761,                 0.8202,                0.35018,                 2.0236,                0.74478,                 1.5251,             1.3551e-05,             1.3551e-05,             1.3551e-05
                     99,                0.92191,                0.43962,                0.93424,                0.86023,                0.80746,                0.81915,                0.34893,                 2.0322,                0.74829,                 1.5312,             1.2195e-05,             1.2195e-05,             1.2195e-05
                    100,                0.89598,                0.42973,                0.93436,                0.85371,                 0.8071,                0.81944,                 0.3485,                 2.0427,                0.75085,                 1.5384,             1.1381e-05,             1.1381e-05,             1.1381e-05
